ID,Sales
T1188577,37850.656
T1188578,31544.285
T1188579,36530.766
T1188580,36530.766
T1188581,32331.676
T1188582,27880.887
T1188583,32002.586
T1188584,26687.613
T1188585,77680.234
T1188586,37850.656
T1188587,48001.69
T1188588,32002.586
T1188589,25664.367
T1188590,38008.074
T1188591,29585.824
T1188592,29511.143
T1188593,21396.64
T1188594,65933.95
T1188595,32331.676
T1188596,37541.64
T1188597,77680.234
T1188598,65933.95
T1188599,49621.285
T1188600,32002.586
T1188601,44122.293
T1188602,27951.695
T1188603,72205.03
T1188604,38008.074
T1188605,48001.69
T1188606,27880.887
T1188607,53345.977
T1188608,41817.19
T1188609,27951.695
T1188610,57340.727
T1188611,28635.96
T1188612,47447.305
T1188613,48001.69
T1188614,53289.35
T1188615,31544.285
T1188616,51637.953
T1188617,28635.96
T1188618,48249.645
T1188619,22532.312
T1188620,38008.074
T1188621,32331.676
T1188622,36530.766
T1188623,48001.69
T1188624,24113.846
T1188625,57340.727
T1188626,36530.766
T1188627,36530.766
T1188628,44122.293
T1188629,32331.676
T1188630,37541.64
T1188631,28635.96
T1188632,41413.88
T1188633,37850.656
T1188634,32002.586
T1188635,41817.19
T1188636,26968.34
T1188637,48001.69
T1188638,31544.285
T1188639,65933.95
T1188640,24113.846
T1188641,36530.766
T1188642,37661.523
T1188643,41413.88
T1188644,27951.695
T1188645,32848.887
T1188646,32331.676
T1188647,31544.285
T1188648,37541.64
T1188649,27951.695
T1188650,30946.82
T1188651,32331.676
T1188652,56800.668
T1188653,48001.69
T1188654,38008.074
T1188655,29585.824
T1188656,45275.89
T1188657,44122.293
T1188658,41413.88
T1188659,48766.055
T1188660,32331.676
T1188661,53289.35
T1188662,65933.95
T1188663,37850.656
T1188664,21396.64
T1188665,38008.074
T1188666,49317.17
T1188667,38008.074
T1188668,65933.95
T1188669,65933.95
T1188670,65933.95
T1188671,65933.95
T1188672,65933.95
T1188673,53289.35
T1188674,37541.64
T1188675,48001.69
T1188676,37541.64
T1188677,27880.887
T1188678,44682.566
T1188679,53289.35
T1188680,24113.846
T1188681,27880.887
T1188682,50123.92
T1188683,41817.19
T1188684,24113.846
T1188685,65933.95
T1188686,37850.656
T1188687,48001.69
T1188688,32002.586
T1188689,48001.69
T1188690,37850.656
T1188691,49607.664
T1188692,37541.64
T1188693,65933.95
T1188694,23749.424
T1188695,28635.96
T1188696,47599.836
T1188697,32331.676
T1188698,65933.95
T1188699,57340.727
T1188700,42255.496
T1188701,26872.273
T1188702,56800.668
T1188703,29585.824
T1188704,36530.766
T1188705,51637.953
T1188706,66810.87
T1188707,36328.39
T1188708,24049.693
T1188709,49733.98
T1188710,66810.87
T1188711,40271.84
T1188712,30156.496
T1188713,66810.87
T1188714,38779.625
T1188715,31730.96
T1188716,21512.465
T1188717,66810.87
T1188718,39500.973
T1188719,39500.973
T1188720,22799.488
T1188721,24669.973
T1188722,66810.87
T1188723,66810.87
T1188724,21512.465
T1188725,38779.625
T1188726,46114.805
T1188727,37907.656
T1188728,49227.098
T1188729,39500.973
T1188730,44191.137
T1188731,59238.668
T1188732,32911.97
T1188733,49497.824
T1188734,66810.87
T1188735,22799.488
T1188736,29165.164
T1188737,31730.96
T1188738,22018.768
T1188739,38779.625
T1188740,38779.625
T1188741,38779.625
T1188742,48430.133
T1188743,38779.625
T1188744,40271.84
T1188745,59238.668
T1188746,41944.582
T1188747,37907.656
T1188748,49389.336
T1188749,31730.96
T1188750,32911.97
T1188751,66810.87
T1188752,22317.83
T1188753,66810.87
T1188754,39500.973
T1188755,50393.113
T1188756,37907.656
T1188757,36328.39
T1188758,59895.26
T1188759,66810.87
T1188760,44191.137
T1188761,38779.625
T1188762,59238.668
T1188763,49389.336
T1188764,22317.83
T1188765,46114.805
T1188766,37907.656
T1188767,39500.973
T1188768,30156.496
T1188769,28517.887
T1188770,59238.668
T1188771,49389.336
T1188772,39500.973
T1188773,66810.87
T1188774,40271.84
T1188775,38779.625
T1188776,28220.111
T1188777,24049.693
T1188778,21512.465
T1188779,49389.336
T1188780,45274.75
T1188781,39500.973
T1188782,51981.74
T1188783,31730.96
T1188784,27719.604
T1188785,32114.828
T1188786,49389.336
T1188787,40271.84
T1188788,38779.625
T1188789,22799.488
T1188790,30895.516
T1188791,37907.656
T1188792,28517.887
T1188793,49733.98
T1188794,37907.656
T1188795,38011.555
T1188796,32114.828
T1188797,59895.26
T1188798,40271.84
T1188799,24669.973
T1188800,56336.066
T1188801,31438.842
T1188802,27304.613
T1188803,32911.97
T1188804,31438.842
T1188805,39500.973
T1188806,32911.97
T1188807,31730.96
T1188808,37907.656
T1188809,49497.824
T1188810,28459.918
T1188811,28220.111
T1188812,37907.656
T1188813,27719.604
T1188814,39500.973
T1188815,25545.238
T1188816,37907.656
T1188817,37907.656
T1188818,31730.96
T1188819,57467.312
T1188820,41944.582
T1188821,32911.97
T1188822,45659.773
T1188823,66810.87
T1188824,59895.26
T1188825,49389.336
T1188826,49227.098
T1188827,36328.39
T1188828,39500.973
T1188829,37907.656
T1188830,21512.465
T1188831,49389.336
T1188832,37907.656
T1188833,44191.137
T1188834,25545.238
T1188835,39500.973
T1188836,29165.164
T1188837,37256.54
T1188838,29335.94
T1188839,21512.465
T1188840,28459.918
T1188841,45274.75
T1188842,37907.656
T1188843,38779.625
T1188844,45659.773
T1188845,40271.84
T1188846,32911.97
T1188847,41944.582
T1188848,37907.656
T1188849,31730.96
T1188850,51981.74
T1188851,49227.098
T1188852,49389.336
T1188853,37907.656
T1188854,38779.625
T1188855,39500.973
T1188856,28517.887
T1188857,44191.137
T1188858,49389.336
T1188859,46114.805
T1188860,49497.824
T1188861,37907.656
T1188862,32114.828
T1188863,22018.768
T1188864,49389.336
T1188865,38779.625
T1188866,36328.39
T1188867,39500.973
T1188868,36328.39
T1188869,29165.164
T1188870,29165.164
T1188871,45274.75
T1188872,32911.97
T1188873,37907.656
T1188874,37907.656
T1188875,59238.668
T1188876,39500.973
T1188877,36328.39
T1188878,36328.39
T1188879,29335.94
T1188880,66810.87
T1188881,38779.625
T1188882,66810.87
T1188883,49497.824
T1188884,59238.668
T1188885,40271.84
T1188886,30156.496
T1188887,34888.16
T1188888,32114.828
T1188889,22317.83
T1188890,49497.824
T1188891,29165.164
T1188892,37907.656
T1188893,28459.918
T1188894,70477.01
T1188895,37907.656
T1188896,31081.848
T1188897,36328.39
T1188898,76967.73
T1188899,39500.973
T1188900,36328.39
T1188901,36328.39
T1188902,59238.668
T1188903,59895.26
T1188904,46114.805
T1188905,30156.496
T1188906,39500.973
T1188907,24669.973
T1188908,37907.656
T1188909,66810.87
T1188910,37907.656
T1188911,51981.74
T1188912,66810.87
T1188913,70050.14
T1188914,39500.973
T1188915,27719.604
T1188916,39500.973
T1188917,50393.113
T1188918,28459.918
T1188919,58625.633
T1188920,37907.656
T1188921,49389.336
T1188922,24669.973
T1188923,40271.84
T1188924,39500.973
T1188925,21512.465
T1188926,57467.312
T1188927,59238.668
T1188928,43861.895
T1188929,38779.625
T1188930,59895.26
T1188931,31438.842
T1188932,56336.066
T1188933,32911.97
T1188934,37907.656
T1188935,28459.918
T1188936,38011.555
T1188937,32114.828
T1188938,31730.96
T1188939,41944.582
T1188940,40271.84
T1188941,59238.668
T1188942,32911.97
T1188943,36328.39
T1188944,45659.773
T1188945,59895.26
T1188946,49389.336
T1188947,24669.973
T1188948,22317.83
T1188949,45659.773
T1188950,36328.39
T1188951,49733.98
T1188952,30156.496
T1188953,29165.164
T1188954,37907.656
T1188955,45861.332
T1188956,46792.1
T1188957,39500.973
T1188958,49389.336
T1188959,76967.73
T1188960,59238.668
T1188961,49497.824
T1188962,37907.656
T1188963,66810.87
T1188964,37907.656
T1188965,59895.26
T1188966,32911.97
T1188967,37907.656
T1188968,59895.26
T1188969,45659.773
T1188970,66810.87
T1188971,40271.84
T1188972,26805.672
T1188973,39500.973
T1188974,70477.01
T1188975,66810.87
T1188976,39500.973
T1188977,41944.582
T1188978,21512.465
T1188979,59895.26
T1188980,66810.87
T1188981,36328.39
T1188982,37907.656
T1188983,44191.137
T1188984,39500.973
T1188985,27719.604
T1188986,44917.996
T1188987,45659.773
T1188988,66810.87
T1188989,38779.625
T1188990,44191.137
T1188991,29335.94
T1188992,39500.973
T1188993,32114.828
T1188994,34888.16
T1188995,22317.83
T1188996,51699.195
T1188997,39500.973
T1188998,48430.133
T1188999,29165.164
T1189000,24669.973
T1189001,38779.625
T1189002,29335.94
T1189003,66810.87
T1189004,57467.312
T1189005,21512.465
T1189006,28220.111
T1189007,37907.656
T1189008,66810.87
T1189009,27719.604
T1189010,32114.828
T1189011,66810.87
T1189012,66810.87
T1189013,32114.828
T1189014,27078.281
T1189015,32737.6
T1189016,66810.87
T1189017,39500.973
T1189018,32114.828
T1189019,38779.625
T1189020,44191.137
T1189021,49733.98
T1189022,32911.97
T1189023,38779.625
T1189024,31730.96
T1189025,30156.496
T1189026,66810.87
T1189027,38779.625
T1189028,59238.668
T1189029,22799.488
T1189030,32114.828
T1189031,49389.336
T1189032,25545.238
T1189033,36328.39
T1189034,59895.26
T1189035,32114.828
T1189036,49389.336
T1189037,32114.828
T1189038,37907.656
T1189039,38779.625
T1189040,31081.848
T1189041,49389.336
T1189042,49497.824
T1189043,49389.336
T1189044,36328.39
T1189045,66810.87
T1189046,32737.6
T1189047,49227.098
T1189048,39500.973
T1189049,41944.582
T1189050,32911.97
T1189051,39500.973
T1189052,41944.582
T1189053,37907.656
T1189054,66810.87
T1189055,59238.668
T1189056,38011.555
T1189057,36328.39
T1189058,66810.87
T1189059,49389.336
T1189060,37907.656
T1189061,70477.01
T1189062,37907.656
T1189063,66810.87
T1189064,38779.625
T1189065,49227.098
T1189066,38779.625
T1189067,36328.39
T1189068,32911.97
T1189069,32114.828
T1189070,49389.336
T1189071,24630.355
T1189072,31357.197
T1189073,43330.684
T1189074,18617.627
T1189075,30906.174
T1189076,55377.79
T1189077,21035.836
T1189078,28415.242
T1189079,34240.82
T1189080,25834.734
T1189081,50465.3
T1189082,37863.168
T1189083,55377.79
T1189084,25281.93
T1189085,30906.174
T1189086,30992.766
T1189087,30992.766
T1189088,33547.355
T1189089,31357.197
T1189090,30906.174
T1189091,30992.766
T1189092,30906.174
T1189093,30906.174
T1189094,22303.707
T1189095,55377.79
T1189096,41443.746
T1189097,28415.242
T1189098,20582.812
T1189099,28415.242
T1189100,50465.3
T1189101,25834.734
T1189102,33547.355
T1189103,30992.766
T1189104,55377.79
T1189105,48178.91
T1189106,25349.91
T1189107,34240.82
T1189108,31357.197
T1189109,42592.867
T1189110,40789.62
T1189111,28415.242
T1189112,30906.174
T1189113,18161.027
T1189114,21035.836
T1189115,28415.242
T1189116,43330.684
T1189117,21035.836
T1189118,28415.242
T1189119,22303.707
T1189120,33547.355
T1189121,17252.244
T1189122,40789.62
T1189123,25834.734
T1189124,30906.174
T1189125,31357.197
T1189126,24630.355
T1189127,41060.535
T1189128,57751.7
T1189129,31357.197
T1189130,31357.197
T1189131,50465.3
T1189132,30080.615
T1189133,18617.627
T1189134,40789.62
T1189135,28415.242
T1189136,34108.72
T1189137,22270.459
T1189138,31357.197
T1189139,23750.994
T1189140,47964.348
T1189141,37344.094
T1189142,62016.492
T1189143,24630.355
T1189144,30639.78
T1189145,25281.93
T1189146,15263.573
T1189147,34240.82
T1189148,30992.766
T1189149,42383.63
T1189150,30906.174
T1189151,30906.174
T1189152,43320.38
T1189153,57751.7
T1189154,57751.7
T1189155,34240.82
T1189156,43330.684
T1189157,30906.174
T1189158,45753.246
T1189159,30906.174
T1189160,23945.352
T1189161,33351.984
T1189162,31357.197
T1189163,17252.244
T1189164,30992.766
T1189165,30992.766
T1189166,24630.355
T1189167,28415.242
T1189168,40789.62
T1189169,22489.104
T1189170,30906.174
T1189171,23945.352
T1189172,68627.86
T1189173,43330.684
T1189174,18617.627
T1189175,40789.62
T1189176,30906.174
T1189177,30080.615
T1189178,24630.355
T1189179,30906.174
T1189180,31357.197
T1189181,24630.355
T1189182,43330.684
T1189183,31357.197
T1189184,23945.352
T1189185,25834.734
T1189186,40789.62
T1189187,36457.082
T1189188,30906.174
T1189189,44605.69
T1189190,38795.16
T1189191,55377.79
T1189192,55377.79
T1189193,31357.197
T1189194,30992.766
T1189195,55377.79
T1189196,30992.766
T1189197,38795.16
T1189198,37863.168
T1189199,30906.174
T1189200,25834.734
T1189201,36213.867
T1189202,30080.615
T1189203,30992.766
T1189204,55377.79
T1189205,37344.094
T1189206,25281.93
T1189207,31357.197
T1189208,33351.984
T1189209,55377.79
T1189210,37344.094
T1189211,33547.355
T1189212,55377.79
T1189213,22303.707
T1189214,37344.094
T1189215,55377.79
T1189216,30906.174
T1189217,48178.91
T1189218,36213.867
T1189219,30906.174
T1189220,41250.008
T1189221,36213.867
T1189222,21520.03
T1189223,42196.574
T1189224,30639.78
T1189225,22270.459
T1189226,43330.684
T1189227,15263.573
T1189228,41250.008
T1189229,15263.573
T1189230,55377.79
T1189231,42477.973
T1189232,25281.93
T1189233,30992.766
T1189234,42592.867
T1189235,20119.264
T1189236,55377.79
T1189237,31357.197
T1189238,28415.242
T1189239,31357.197
T1189240,41696.242
T1189241,31357.197
T1189242,41696.242
T1189243,15263.573
T1189244,15263.573
T1189245,37532.688
T1189246,30992.766
T1189247,17252.244
T1189248,30906.174
T1189249,55377.79
T1189250,55377.79
T1189251,15263.573
T1189252,36213.867
T1189253,43330.684
T1189254,38795.16
T1189255,44605.69
T1189256,18035.854
T1189257,25281.93
T1189258,57751.7
T1189259,30992.766
T1189260,30665.062
T1189261,40789.62
T1189262,36213.867
T1189263,41060.535
T1189264,34240.82
T1189265,15263.573
T1189266,74361.2
T1189267,55377.79
T1189268,23152.5
T1189269,28415.242
T1189270,31357.197
T1189271,33257.707
T1189272,30992.766
T1189273,43330.684
T1189274,30906.174
T1189275,43330.684
T1189276,43330.684
T1189277,41250.008
T1189278,31565.988
T1189279,28130.336
T1189280,31357.197
T1189281,16446.24
T1189282,28415.242
T1189283,22489.104
T1189284,50465.3
T1189285,25834.734
T1189286,31357.197
T1189287,31357.197
T1189288,55377.79
T1189289,57751.7
T1189290,23152.5
T1189291,40789.62
T1189292,41060.535
T1189293,33547.355
T1189294,25309.033
T1189295,17252.244
T1189296,43320.38
T1189297,31357.197
T1189298,50465.3
T1189299,31357.197
T1189300,36213.867
T1189301,23945.352
T1189302,30906.174
T1189303,30906.174
T1189304,25834.734
T1189305,18035.854
T1189306,33547.355
T1189307,25834.734
T1189308,30992.766
T1189309,74361.2
T1189310,30906.174
T1189311,50465.3
T1189312,16446.24
T1189313,66215.26
T1189314,57751.7
T1189315,74361.2
T1189316,15263.573
T1189317,38795.16
T1189318,55377.79
T1189319,41060.535
T1189320,30906.174
T1189321,55377.79
T1189322,20582.812
T1189323,25281.93
T1189324,41250.008
T1189325,17252.244
T1189326,30906.174
T1189327,28415.242
T1189328,33547.355
T1189329,42383.63
T1189330,41696.242
T1189331,25281.93
T1189332,40789.62
T1189333,31772.203
T1189334,31357.197
T1189335,36213.867
T1189336,25281.93
T1189337,25281.93
T1189338,20119.264
T1189339,22270.459
T1189340,30906.174
T1189341,38795.16
T1189342,50465.3
T1189343,22270.459
T1189344,30992.766
T1189345,40789.62
T1189346,30906.174
T1189347,30992.766
T1189348,30992.766
T1189349,55377.79
T1189350,24630.355
T1189351,42592.867
T1189352,30992.766
T1189353,31357.197
T1189354,20582.812
T1189355,50465.3
T1189356,55377.79
T1189357,25281.93
T1189358,55377.79
T1189359,74361.2
T1189360,68627.86
T1189361,45753.246
T1189362,18617.627
T1189363,56037.21
T1189364,22489.104
T1189365,33547.355
T1189366,25309.033
T1189367,25834.734
T1189368,30906.174
T1189369,26356.725
T1189370,30906.174
T1189371,18161.027
T1189372,38426.723
T1189373,37532.688
T1189374,25495.83
T1189375,41060.535
T1189376,55377.79
T1189377,34240.82
T1189378,55377.79
T1189379,30992.766
T1189380,38993.895
T1189381,37863.168
T1189382,41060.535
T1189383,30906.174
T1189384,67898.91
T1189385,40789.62
T1189386,31357.197
T1189387,40789.62
T1189388,55377.79
T1189389,43320.38
T1189390,40789.62
T1189391,24630.355
T1189392,22489.104
T1189393,25495.83
T1189394,37218.383
T1189395,30906.174
T1189396,31357.197
T1189397,50465.3
T1189398,26356.725
T1189399,42592.867
T1189400,50465.3
T1189401,55377.79
T1189402,16446.24
T1189403,25834.734
T1189404,30992.766
T1189405,38369.703
T1189406,18617.627
T1189407,23152.5
T1189408,18617.627
T1189409,34240.82
T1189410,30906.174
T1189411,67898.91
T1189412,55377.79
T1189413,55377.79
T1189414,30906.174
T1189415,22270.459
T1189416,43330.684
T1189417,41060.535
T1189418,22303.707
T1189419,33547.355
T1189420,31357.197
T1189421,25834.734
T1189422,16446.24
T1189423,25834.734
T1189424,25281.93
T1189425,25309.033
T1189426,20566.523
T1189427,38795.16
T1189428,40789.62
T1189429,38426.723
T1189430,28415.242
T1189431,40789.62
T1189432,41696.242
T1189433,50465.3
T1189434,55377.79
T1189435,31357.197
T1189436,42096.96
T1189437,34268.598
T1189438,18175.836
T1189439,78024.734
T1189440,56736.465
T1189441,16553.17
T1189442,29510.502
T1189443,42096.96
T1189444,30888.38
T1189445,27605.322
T1189446,32735.0
T1189447,27605.322
T1189448,56736.465
T1189449,30535.11
T1189450,32735.0
T1189451,42799.152
T1189452,32700.12
T1189453,56736.465
T1189454,52082.63
T1189455,24719.195
T1189456,30888.38
T1189457,42799.152
T1189458,40509.105
T1189459,56736.465
T1189460,26894.006
T1189461,16553.17
T1189462,52115.207
T1189463,44824.215
T1189464,32564.76
T1189465,44824.215
T1189466,32616.795
T1189467,27713.725
T1189468,36915.062
T1189469,52115.207
T1189470,26303.477
T1189471,19046.455
T1189472,18175.836
T1189473,27713.725
T1189474,44131.7
T1189475,46991.215
T1189476,25364.553
T1189477,52115.207
T1189478,18175.836
T1189479,32564.76
T1189480,56736.465
T1189481,23925.248
T1189482,26894.006
T1189483,32564.76
T1189484,32616.795
T1189485,36001.83
T1189486,42096.96
T1189487,56736.465
T1189488,44386.89
T1189489,56736.465
T1189490,60973.74
T1189491,30888.38
T1189492,21692.982
T1189493,23925.248
T1189494,32616.795
T1189495,30888.38
T1189496,30888.38
T1189497,42096.96
T1189498,23925.248
T1189499,32564.76
T1189500,24719.195
T1189501,45989.32
T1189502,32616.795
T1189503,73447.58
T1189504,47080.1
T1189505,24719.195
T1189506,23449.87
T1189507,32735.0
T1189508,47080.1
T1189509,47080.1
T1189510,52115.207
T1189511,27713.725
T1189512,56736.465
T1189513,36027.94
T1189514,32564.76
T1189515,32616.795
T1189516,32564.76
T1189517,37236.74
T1189518,44386.89
T1189519,19616.408
T1189520,27713.725
T1189521,49154.67
T1189522,19616.408
T1189523,27605.322
T1189524,44131.7
T1189525,26894.006
T1189526,60973.74
T1189527,32616.795
T1189528,46991.215
T1189529,56736.465
T1189530,32047.092
T1189531,40546.66
T1189532,16553.17
T1189533,34268.598
T1189534,52115.207
T1189535,40509.105
T1189536,75401.72
T1189537,41470.047
T1189538,32735.0
T1189539,27713.725
T1189540,37236.74
T1189541,56736.465
T1189542,35096.227
T1189543,32564.76
T1189544,56736.465
T1189545,32616.795
T1189546,27605.322
T1189547,38987.434
T1189548,40509.105
T1189549,42096.96
T1189550,47080.1
T1189551,37236.74
T1189552,32616.795
T1189553,27605.322
T1189554,56736.465
T1189555,46991.215
T1189556,23449.87
T1189557,22198.371
T1189558,56736.465
T1189559,32564.76
T1189560,30888.38
T1189561,32564.76
T1189562,24000.582
T1189563,44131.7
T1189564,32564.76
T1189565,27649.715
T1189566,43579.57
T1189567,16553.17
T1189568,32616.795
T1189569,43148.453
T1189570,42096.96
T1189571,19046.455
T1189572,44131.7
T1189573,22748.85
T1189574,32735.0
T1189575,32735.0
T1189576,56736.465
T1189577,56736.465
T1189578,32735.0
T1189579,16553.17
T1189580,16553.17
T1189581,19046.455
T1189582,32564.76
T1189583,39348.855
T1189584,37236.74
T1189585,56736.465
T1189586,25782.234
T1189587,32735.0
T1189588,27713.725
T1189589,32735.0
T1189590,42799.152
T1189591,34867.016
T1189592,34268.598
T1189593,27713.725
T1189594,41470.047
T1189595,32616.795
T1189596,78024.734
T1189597,32735.0
T1189598,34867.016
T1189599,52115.207
T1189600,18175.836
T1189601,72479.44
T1189602,26867.145
T1189603,60973.74
T1189604,78024.734
T1189605,43148.453
T1189606,47405.992
T1189607,32735.0
T1189608,34268.598
T1189609,30888.38
T1189610,32735.0
T1189611,26303.477
T1189612,32564.76
T1189613,34867.016
T1189614,42799.152
T1189615,56736.465
T1189616,38987.434
T1189617,27605.322
T1189618,56736.465
T1189619,16553.17
T1189620,23449.87
T1189621,42096.96
T1189622,56736.465
T1189623,38987.434
T1189624,52082.63
T1189625,32735.0
T1189626,32564.76
T1189627,37236.74
T1189628,56736.465
T1189629,27605.322
T1189630,44386.89
T1189631,37236.74
T1189632,27605.322
T1189633,23976.166
T1189634,24000.582
T1189635,46426.395
T1189636,32542.475
T1189637,63714.48
T1189638,47080.1
T1189639,44386.89
T1189640,37236.74
T1189641,32735.0
T1189642,42013.09
T1189643,24000.582
T1189644,32564.76
T1189645,34268.598
T1189646,27605.322
T1189647,27713.725
T1189648,32735.0
T1189649,39348.855
T1189650,39468.867
T1189651,32564.76
T1189652,44062.613
T1189653,50501.42
T1189654,38987.434
T1189655,75401.72
T1189656,41470.047
T1189657,27713.725
T1189658,24909.408
T1189659,32735.0
T1189660,56736.465
T1189661,32735.0
T1189662,27713.725
T1189663,42096.96
T1189664,52115.207
T1189665,22198.371
T1189666,30888.38
T1189667,68471.25
T1189668,32616.795
T1189669,16553.17
T1189670,47080.1
T1189671,21692.982
T1189672,32564.76
T1189673,26303.477
T1189674,27605.322
T1189675,23757.016
T1189676,42096.96
T1189677,32616.795
T1189678,47080.1
T1189679,32735.0
T1189680,42799.152
T1189681,32542.475
T1189682,32564.76
T1189683,42096.96
T1189684,21692.982
T1189685,32564.76
T1189686,32735.0
T1189687,34867.016
T1189688,35096.227
T1189689,32616.795
T1189690,21692.982
T1189691,25364.553
T1189692,73447.58
T1189693,30888.38
T1189694,52115.207
T1189695,32616.795
T1189696,32616.795
T1189697,52115.207
T1189698,47080.1
T1189699,30888.38
T1189700,32616.795
T1189701,32564.76
T1189702,60973.74
T1189703,56736.465
T1189704,27713.725
T1189705,26303.477
T1189706,42096.96
T1189707,19046.455
T1189708,26303.477
T1189709,35096.227
T1189710,27649.715
T1189711,32564.76
T1189712,25782.234
T1189713,32616.795
T1189714,32616.795
T1189715,24000.582
T1189716,34268.598
T1189717,32735.0
T1189718,42096.96
T1189719,32735.0
T1189720,32564.76
T1189721,23757.016
T1189722,40546.66
T1189723,32564.76
T1189724,38872.844
T1189725,26303.477
T1189726,51091.836
T1189727,56736.465
T1189728,25782.234
T1189729,56736.465
T1189730,32735.0
T1189731,42799.152
T1189732,32735.0
T1189733,47080.1
T1189734,23449.87
T1189735,32735.0
T1189736,52115.207
T1189737,49154.67
T1189738,40509.105
