ID,Sales
T1188545,35786.004
T1188546,27137.59
T1188547,37647.168
T1188548,45949.6
T1188549,30217.28
T1188550,38686.25
T1188551,43766.457
T1188552,18096.488
T1188553,38676.727
T1188554,67130.28
T1188555,34449.66
T1188556,57390.914
T1188557,23123.803
T1188558,26460.469
T1188559,39461.69
T1188560,35918.098
T1188561,42826.16
T1188562,26975.14
T1188563,36832.285
T1188564,51285.785
T1188565,38006.312
T1188566,40523.902
T1188567,51720.242
T1188568,21332.355
T1188569,37387.652
T1188570,36490.215
T1188571,26107.13
T1188572,50343.11
T1188573,33887.03
T1188574,34776.953
T1188575,35912.97
T1188576,50289.875
T1188577,38001.88
T1188578,29450.691
T1188579,33260.562
T1188580,33147.21
T1188581,35436.164
T1188582,29068.105
T1188583,33043.234
T1188584,27489.064
T1188585,68782.34
T1188586,32682.516
T1188587,49180.93
T1188588,29741.629
T1188589,25044.664
T1188590,40738.855
T1188591,30225.951
T1188592,34038.957
T1188593,20137.723
T1188594,89407.266
T1188595,27494.895
T1188596,38467.76
T1188597,83502.72
T1188598,51150.984
T1188599,49474.39
T1188600,34776.03
T1188601,42198.53
T1188602,25470.895
T1188603,70178.79
T1188604,38625.58
T1188605,64686.863
T1188606,26254.352
T1188607,53897.344
T1188608,39906.715
T1188609,27341.955
T1188610,57643.094
T1188611,30468.477
T1188612,47268.777
T1188613,40981.426
T1188614,50050.363
T1188615,29092.137
T1188616,49667.625
T1188617,30503.785
T1188618,48903.72
T1188619,22342.264
T1188620,36170.79
T1188621,34018.812
T1188622,34944.2
T1188623,40279.91
T1188624,21303.428
T1188625,62999.3
T1188626,38142.684
T1188627,36281.11
T1188628,39109.066
T1188629,30659.54
T1188630,35719.457
T1188631,29561.545
T1188632,41367.395
T1188633,38159.49
T1188634,34389.344
T1188635,39055.168
T1188636,27243.715
T1188637,39483.51
T1188638,29663.557
T1188639,77367.34
T1188640,27370.783
T1188641,37467.12
T1188642,35944.117
T1188643,42258.945
T1188644,29825.188
T1188645,29856.361
T1188646,30244.525
T1188647,32980.777
T1188648,38534.31
T1188649,27181.83
T1188650,27891.295
T1188651,33232.586
T1188652,64417.496
T1188653,51049.887
T1188654,39295.684
T1188655,31298.55
T1188656,41329.605
T1188657,41336.918
T1188658,40377.69
T1188659,46401.258
T1188660,28581.879
T1188661,54537.996
T1188662,52056.66
T1188663,36291.234
T1188664,23528.064
T1188665,34917.25
T1188666,49635.887
T1188667,37019.586
T1188668,64861.477
T1188669,59733.914
T1188670,91171.016
T1188671,51496.23
T1188672,56207.535
T1188673,48793.477
T1188674,38454.11
T1188675,47207.785
T1188676,39113.133
T1188677,27293.387
T1188678,48190.24
T1188679,49261.918
T1188680,25515.186
T1188681,27161.775
T1188682,48971.746
T1188683,40201.57
T1188684,24105.738
T1188685,49824.473
T1188686,34937.855
T1188687,41087.914
T1188688,35366.508
T1188689,40774.95
T1188690,35995.02
T1188691,46932.58
T1188692,33514.914
T1188693,50387.746
T1188694,25475.379
T1188695,30250.697
T1188696,46377.04
T1188697,30346.04
T1188698,48716.977
T1188699,51270.973
T1188700,42252.316
T1188701,27458.412
T1188702,55528.957
T1188703,25247.139
T1188704,39699.734
T1188705,48413.605
T1188706,92037.82
T1188707,33940.914
T1188708,24328.18
T1188709,49927.453
T1188710,63036.652
T1188711,44248.1
T1188712,33071.613
T1188713,63170.58
T1188714,38599.484
T1188715,32551.236
T1188716,18702.148
T1188717,52422.89
T1188718,39764.855
T1188719,38217.76
T1188720,23168.008
T1188721,24037.8
T1188722,57780.586
T1188723,63723.707
T1188724,20350.99
T1188725,47132.18
T1188726,50150.266
T1188727,40261.613
T1188728,54721.41
T1188729,37326.938
T1188730,46492.637
T1188731,53263.04
T1188732,33259.55
T1188733,51731.727
T1188734,63705.0
T1188735,22722.365
T1188736,27583.299
T1188737,32707.611
T1188738,21112.176
T1188739,32584.111
T1188740,35453.895
T1188741,35458.36
T1188742,53091.78
T1188743,35950.9
T1188744,39540.562
T1188745,55115.805
T1188746,45482.312
T1188747,36721.13
T1188748,54641.125
T1188749,33902.457
T1188750,30432.223
T1188751,50114.285
T1188752,22605.707
T1188753,54933.52
T1188754,39363.28
T1188755,50195.41
T1188756,36060.52
T1188757,32274.518
T1188758,54169.938
T1188759,54472.582
T1188760,45367.395
T1188761,36109.04
T1188762,60327.637
T1188763,42958.4
T1188764,23978.05
T1188765,46841.17
T1188766,35800.9
T1188767,35332.29
T1188768,28555.531
T1188769,27207.998
T1188770,52277.82
T1188771,50089.188
T1188772,37454.89
T1188773,51422.56
T1188774,46735.438
T1188775,35567.992
T1188776,28917.111
T1188777,22381.326
T1188778,25411.912
T1188779,57694.203
T1188780,51687.754
T1188781,37819.598
T1188782,51004.297
T1188783,32790.066
T1188784,30519.844
T1188785,32948.87
T1188786,54911.99
T1188787,45430.26
T1188788,44762.18
T1188789,24345.637
T1188790,31482.953
T1188791,42535.49
T1188792,29347.268
T1188793,50207.098
T1188794,35511.05
T1188795,36308.785
T1188796,36300.6
T1188797,53808.96
T1188798,38691.01
T1188799,26518.402
T1188800,64141.332
T1188801,32454.576
T1188802,30597.486
T1188803,33158.04
T1188804,30164.705
T1188805,44099.6
T1188806,35389.39
T1188807,31354.201
T1188808,34493.95
T1188809,50907.355
T1188810,30154.441
T1188811,28040.021
T1188812,38042.94
T1188813,29274.582
T1188814,37599.824
T1188815,26447.584
T1188816,39676.766
T1188817,40042.824
T1188818,33829.973
T1188819,53224.465
T1188820,43126.78
T1188821,33055.35
T1188822,46653.79
T1188823,74150.41
T1188824,55149.62
T1188825,47558.977
T1188826,50094.273
T1188827,38175.793
T1188828,38831.41
T1188829,33936.727
T1188830,23848.709
T1188831,53430.277
T1188832,45317.33
T1188833,45684.617
T1188834,26161.41
T1188835,40116.71
T1188836,26898.496
T1188837,37969.906
T1188838,34491.03
T1188839,17052.95
T1188840,29093.05
T1188841,47650.094
T1188842,39792.727
T1188843,35371.87
T1188844,55926.504
T1188845,42102.203
T1188846,33340.773
T1188847,45797.47
T1188848,35713.375
T1188849,32801.973
T1188850,54099.53
T1188851,49422.26
T1188852,42999.516
T1188853,33309.273
T1188854,44421.023
T1188855,38294.75
T1188856,29857.393
T1188857,42011.734
T1188858,46539.32
T1188859,43161.527
T1188860,51738.848
T1188861,39697.92
T1188862,34899.24
T1188863,22953.361
T1188864,46573.074
T1188865,40309.816
T1188866,42878.31
T1188867,35837.996
T1188868,39879.297
T1188869,31587.12
T1188870,32985.46
T1188871,48124.625
T1188872,34832.76
T1188873,40435.92
T1188874,34308.92
T1188875,53263.04
T1188876,35842.098
T1188877,37752.434
T1188878,35277.14
T1188879,26444.902
T1188880,70616.695
T1188881,35567.285
T1188882,102857.375
T1188883,51826.14
T1188884,63750.395
T1188885,37945.195
T1188886,33159.758
T1188887,35463.54
T1188888,36240.066
T1188889,24412.229
T1188890,40410.31
T1188891,31638.99
T1188892,35480.992
T1188893,29188.814
T1188894,70619.836
T1188895,41047.773
T1188896,33535.94
T1188897,37271.598
T1188898,95334.38
T1188899,37073.297
T1188900,37352.082
T1188901,34900.41
T1188902,72150.57
T1188903,64753.816
T1188904,50150.266
T1188905,32754.256
T1188906,34702.11
T1188907,22616.03
T1188908,37109.53
T1188909,58830.473
T1188910,35231.297
T1188911,47856.223
T1188912,64155.562
T1188913,83448.61
T1188914,42166.613
T1188915,27357.799
T1188916,42936.402
T1188917,49180.84
T1188918,28409.543
T1188919,58450.38
T1188920,40493.438
T1188921,53951.71
T1188922,24950.19
T1188923,41043.36
T1188924,39908.547
T1188925,22797.795
T1188926,53004.066
T1188927,53848.477
T1188928,49549.707
T1188929,35850.684
T1188930,52818.75
T1188931,35486.07
T1188932,53813.184
T1188933,33258.785
T1188934,48434.9
T1188935,27779.518
T1188936,40275.34
T1188937,31616.582
T1188938,31040.6
T1188939,37448.652
T1188940,39629.984
T1188941,53978.32
T1188942,36176.156
T1188943,46306.26
T1188944,45952.418
T1188945,64265.51
T1188946,44774.82
T1188947,25146.395
T1188948,22450.236
T1188949,51241.9
T1188950,31670.387
T1188951,55667.973
T1188952,32657.768
T1188953,30953.92
T1188954,40152.33
T1188955,47283.117
T1188956,45921.98
T1188957,40843.863
T1188958,65174.707
T1188959,81702.65
T1188960,53809.434
T1188961,49133.234
T1188962,39610.22
T1188963,60298.758
T1188964,37048.996
T1188965,86989.98
T1188966,30633.969
T1188967,38486.83
T1188968,57699.61
T1188969,45206.934
T1188970,89504.96
T1188971,39517.89
T1188972,26859.97
T1188973,34884.81
T1188974,67598.21
T1188975,62706.977
T1188976,42637.285
T1188977,44546.7
T1188978,22175.066
T1188979,56454.29
T1188980,53427.36
T1188981,34357.29
T1188982,39037.777
T1188983,41880.86
T1188984,35519.965
T1188985,26621.537
T1188986,46105.01
T1188987,46116.996
T1188988,60657.832
T1188989,47229.56
T1188990,47403.914
T1188991,27487.008
T1188992,35306.97
T1188993,34690.453
T1188994,35367.46
T1188995,23077.314
T1188996,50776.492
T1188997,39560.08
T1188998,53773.973
T1188999,31003.352
T1189000,25421.043
T1189001,39834.49
T1189002,33779.152
T1189003,66223.86
T1189004,66431.35
T1189005,22501.213
T1189006,29745.305
T1189007,34125.336
T1189008,51419.1
T1189009,29274.582
T1189010,33791.42
T1189011,81577.92
T1189012,60409.59
T1189013,30926.676
T1189014,32491.008
T1189015,34285.586
T1189016,75419.586
T1189017,40138.344
T1189018,34079.516
T1189019,35665.55
T1189020,45684.32
T1189021,49660.957
T1189022,34047.055
T1189023,34062.598
T1189024,35046.54
T1189025,28837.152
T1189026,60584.273
T1189027,38290.41
T1189028,54119.7
T1189029,21952.766
T1189030,34144.547
T1189031,44855.41
T1189032,26248.36
T1189033,33505.168
T1189034,69246.46
T1189035,30827.219
T1189036,47671.93
T1189037,32312.36
T1189038,37358.332
T1189039,35390.28
T1189040,32025.1
T1189041,50579.902
T1189042,57886.87
T1189043,44866.09
T1189044,39972.785
T1189045,54097.86
T1189046,31544.182
T1189047,51948.05
T1189048,37282.254
T1189049,43040.953
T1189050,33781.215
T1189051,42389.3
T1189052,43683.52
T1189053,36625.637
T1189054,65269.902
T1189055,54482.45
T1189056,37726.418
T1189057,38094.35
T1189058,61025.945
T1189059,42834.97
T1189060,34213.406
T1189061,60540.47
T1189062,36627.152
T1189063,63154.406
T1189064,36243.355
T1189065,51389.25
T1189066,43445.832
T1189067,33709.06
T1189068,33949.53
T1189069,33564.66
T1189070,54014.125
T1189071,27570.217
T1189072,31191.053
T1189073,40821.965
T1189074,17628.193
T1189075,34109.523
T1189076,44190.438
T1189077,22647.283
T1189078,28421.783
T1189079,32960.312
T1189080,27980.389
T1189081,53661.17
T1189082,38674.055
T1189083,41864.934
T1189084,28053.512
T1189085,34079.543
T1189086,29020.238
T1189087,32324.498
T1189088,32528.023
T1189089,29538.04
T1189090,28940.969
T1189091,32829.95
T1189092,29765.322
T1189093,33408.973
T1189094,23064.945
T1189095,54616.94
T1189096,39115.42
T1189097,31623.49
T1189098,22879.543
T1189099,24901.398
T1189100,43981.996
T1189101,26111.635
T1189102,31224.205
T1189103,30526.877
T1189104,62109.03
T1189105,44014.625
T1189106,28967.45
T1189107,35145.773
T1189108,33272.668
T1189109,44646.367
T1189110,43382.832
T1189111,31404.652
T1189112,28476.484
T1189113,18838.297
T1189114,22857.105
T1189115,31362.389
T1189116,42383.3
T1189117,21730.64
T1189118,28415.705
T1189119,21947.322
T1189120,33688.812
T1189121,17976.893
T1189122,57035.74
T1189123,30273.088
T1189124,30546.248
T1189125,32644.713
T1189126,24885.404
T1189127,42951.695
T1189128,60148.684
T1189129,28572.686
T1189130,29177.543
T1189131,52989.918
T1189132,28450.422
T1189133,22349.943
T1189134,42755.832
T1189135,36308.84
T1189136,36354.695
T1189137,23082.023
T1189138,32840.87
T1189139,23702.191
T1189140,46023.54
T1189141,38834.57
T1189142,63141.7
T1189143,25609.174
T1189144,30307.135
T1189145,25793.201
T1189146,15895.329
T1189147,34195.258
T1189148,37160.98
T1189149,47296.375
T1189150,31317.514
T1189151,31586.756
T1189152,37614.4
T1189153,53789.99
T1189154,58739.66
T1189155,36689.254
T1189156,42652.582
T1189157,33108.27
T1189158,41439.652
T1189159,26390.473
T1189160,24168.893
T1189161,36253.707
T1189162,31506.14
T1189163,19022.674
T1189164,37762.66
T1189165,37135.207
T1189166,25189.34
T1189167,32445.826
T1189168,32802.895
T1189169,25637.447
T1189170,28654.598
T1189171,25515.36
T1189172,77005.18
T1189173,43316.39
T1189174,20903.953
T1189175,40828.87
T1189176,31351.324
T1189177,29694.523
T1189178,23372.502
T1189179,28579.537
T1189180,28684.705
T1189181,25154.396
T1189182,42821.47
T1189183,30592.639
T1189184,25180.656
T1189185,25776.836
T1189186,34240.85
T1189187,36593.52
T1189188,31201.977
T1189189,44507.223
T1189190,42867.938
T1189191,64280.02
T1189192,51329.99
T1189193,35365.32
T1189194,30573.723
T1189195,41990.984
T1189196,26374.283
T1189197,37135.25
T1189198,38264.555
T1189199,32653.857
T1189200,23231.572
T1189201,35921.336
T1189202,30944.14
T1189203,28100.826
T1189204,43415.316
T1189205,37948.984
T1189206,30174.504
T1189207,28863.254
T1189208,34100.34
T1189209,51487.2
T1189210,34160.867
T1189211,33795.582
T1189212,51617.06
T1189213,23028.863
T1189214,38834.57
T1189215,51433.527
T1189216,33823.41
T1189217,43450.56
T1189218,33002.832
T1189219,30450.756
T1189220,44423.11
T1189221,32565.676
T1189222,22531.967
T1189223,44168.23
T1189224,33538.805
T1189225,21004.578
T1189226,42383.3
T1189227,15389.496
T1189228,41955.33
T1189229,11880.188
T1189230,81142.984
T1189231,41943.79
T1189232,25700.555
T1189233,35818.86
T1189234,47195.938
T1189235,20268.354
T1189236,53232.426
T1189237,31483.465
T1189238,24297.273
T1189239,28532.184
T1189240,41214.93
T1189241,32590.088
T1189242,44313.26
T1189243,18437.451
T1189244,18698.896
T1189245,40031.85
T1189246,29813.277
T1189247,17637.83
T1189248,35871.27
T1189249,52190.84
T1189250,44603.285
T1189251,18489.195
T1189252,36806.59
T1189253,44236.066
T1189254,45612.59
T1189255,44962.19
T1189256,20165.752
T1189257,23763.453
T1189258,51856.17
T1189259,28851.06
T1189260,31283.297
T1189261,35649.414
T1189262,36839.58
T1189263,41275.21
T1189264,29785.02
T1189265,16606.043
T1189266,78814.03
T1189267,46595.21
T1189268,26381.447
T1189269,28235.223
T1189270,34471.594
T1189271,36077.95
T1189272,29167.482
T1189273,41444.633
T1189274,29631.03
T1189275,48799.25
T1189276,50373.324
T1189277,41194.375
T1189278,30556.596
T1189279,27893.383
T1189280,33315.418
T1189281,17013.377
T1189282,31542.049
T1189283,21922.56
T1189284,44579.887
T1189285,24959.318
T1189286,33989.523
T1189287,30507.22
T1189288,82053.92
T1189289,64817.664
T1189290,20639.432
T1189291,40757.65
T1189292,38100.7
T1189293,36957.54
T1189294,25386.12
T1189295,19582.238
T1189296,44032.01
T1189297,33110.68
T1189298,45353.625
T1189299,30599.428
T1189300,39749.023
T1189301,22744.068
T1189302,30966.654
T1189303,33282.586
T1189304,28367.076
T1189305,15968.6875
T1189306,33011.824
T1189307,24932.107
T1189308,25917.367
T1189309,56669.42
T1189310,25763.02
T1189311,45795.25
T1189312,17692.021
T1189313,62935.543
T1189314,53729.52
T1189315,78903.87
T1189316,13874.65
T1189317,36477.188
T1189318,74329.56
T1189319,32591.713
T1189320,33000.297
T1189321,53842.734
T1189322,22225.986
T1189323,22629.236
T1189324,40641.67
T1189325,18872.492
T1189326,32964.906
T1189327,26692.256
T1189328,34065.83
T1189329,46120.504
T1189330,41006.41
T1189331,26614.734
T1189332,32435.725
T1189333,28968.71
T1189334,30999.758
T1189335,36016.934
T1189336,27400.867
T1189337,26614.734
T1189338,20554.527
T1189339,22432.676
T1189340,27387.012
T1189341,35695.844
T1189342,57158.645
T1189343,24409.754
T1189344,29282.18
T1189345,35404.59
T1189346,26896.227
T1189347,29460.924
T1189348,33158.082
T1189349,69509.445
T1189350,26141.32
T1189351,40883.04
T1189352,36199.19
T1189353,34644.684
T1189354,21233.914
T1189355,46331.66
T1189356,41845.77
T1189357,27909.645
T1189358,40292.03
T1189359,92107.44
T1189360,64765.227
T1189361,40280.574
T1189362,21445.387
T1189363,56715.957
T1189364,22319.164
T1189365,33073.223
T1189366,28693.299
T1189367,27838.984
T1189368,33031.453
T1189369,24902.95
T1189370,31101.355
T1189371,20901.014
T1189372,38261.074
T1189373,37159.98
T1189374,24714.605
T1189375,39874.82
T1189376,42121.266
T1189377,33464.863
T1189378,52738.426
T1189379,28414.092
T1189380,35831.95
T1189381,40457.453
T1189382,48239.676
T1189383,33845.867
T1189384,69154.58
T1189385,36342.797
T1189386,29176.223
T1189387,36537.2
T1189388,63762.65
T1189389,41173.145
T1189390,33859.586
T1189391,23167.473
T1189392,25342.988
T1189393,26266.273
T1189394,40279.637
T1189395,30517.3
T1189396,33182.367
T1189397,41270.656
T1189398,27211.56
T1189399,40090.668
T1189400,76185.28
T1189401,51884.09
T1189402,17906.95
T1189403,26050.416
T1189404,32015.43
T1189405,33658.08
T1189406,20975.826
T1189407,20913.057
T1189408,19993.434
T1189409,34436.94
T1189410,26579.082
T1189411,57362.035
T1189412,48298.258
T1189413,53833.504
T1189414,27246.795
T1189415,22432.676
T1189416,43755.164
T1189417,42099.707
T1189418,23852.543
T1189419,35961.727
T1189420,31990.32
T1189421,30037.766
T1189422,18620.586
T1189423,27838.984
T1189424,25517.82
T1189425,23324.785
T1189426,22592.754
T1189427,37126.684
T1189428,45017.51
T1189429,38392.73
T1189430,34195.12
T1189431,34845.86
T1189432,40466.293
T1189433,43462.5
T1189434,50870.844
T1189435,29989.373
T1189436,39104.67
T1189437,32897.473
T1189438,19125.105
T1189439,82187.63
T1189440,46660.465
T1189441,17593.895
T1189442,29382.78
T1189443,43406.57
T1189444,33258.637
T1189445,24285.783
T1189446,32526.797
T1189447,26937.656
T1189448,54809.29
T1189449,32424.26
T1189450,34425.734
T1189451,34020.047
T1189452,31522.396
T1189453,74634.37
T1189454,47689.547
T1189455,22544.953
T1189456,26460.867
T1189457,42174.668
T1189458,38200.508
T1189459,65963.805
T1189460,30191.217
T1189461,14826.196
T1189462,49346.164
T1189463,44038.09
T1189464,34635.07
T1189465,47522.848
T1189466,32091.947
T1189467,27461.398
T1189468,39113.855
T1189469,46322.523
T1189470,27450.406
T1189471,21543.715
T1189472,17550.727
T1189473,26545.793
T1189474,42853.168
T1189475,44274.19
T1189476,23694.09
T1189477,47995.69
T1189478,19742.502
T1189479,35806.348
T1189480,82012.914
T1189481,22935.371
T1189482,26961.475
T1189483,32031.613
T1189484,27558.506
T1189485,32997.656
T1189486,36773.47
T1189487,44558.457
T1189488,44421.773
T1189489,42940.953
T1189490,69171.97
T1189491,33177.2
T1189492,22096.45
T1189493,23812.46
T1189494,31923.203
T1189495,35098.88
T1189496,29730.732
T1189497,35921.38
T1189498,24326.385
T1189499,36288.418
T1189500,22294.414
T1189501,43089.94
T1189502,29511.166
T1189503,60687.832
T1189504,44616.6
T1189505,27940.916
T1189506,24541.12
T1189507,31196.104
T1189508,51503.492
T1189509,52162.88
T1189510,59407.832
T1189511,29404.055
T1189512,58067.543
T1189513,34015.72
T1189514,33789.082
T1189515,30707.617
T1189516,34700.176
T1189517,37740.254
T1189518,42110.684
T1189519,17262.709
T1189520,29404.055
T1189521,48756.4
T1189522,21334.53
T1189523,25420.0
T1189524,43033.766
T1189525,24908.94
T1189526,54161.06
T1189527,30271.994
T1189528,43524.37
T1189529,79199.414
T1189530,32553.367
T1189531,42618.336
T1189532,12791.4
T1189533,36166.16
T1189534,44135.6
T1189535,38992.754
T1189536,70347.34
T1189537,39987.875
T1189538,34218.93
T1189539,24235.824
T1189540,37644.656
T1189541,45080.176
T1189542,34551.375
T1189543,36443.445
T1189544,48804.566
T1189545,29424.682
T1189546,31809.645
T1189547,39631.625
T1189548,47335.91
T1189549,48927.836
T1189550,47408.035
T1189551,38409.785
T1189552,38156.027
T1189553,27120.39
T1189554,54005.266
T1189555,49669.004
T1189556,25328.717
T1189557,21853.264
T1189558,54198.98
T1189559,33007.867
T1189560,25856.742
T1189561,30056.576
T1189562,24019.15
T1189563,42910.887
T1189564,33637.242
T1189565,28605.488
T1189566,37654.0
T1189567,19890.885
T1189568,31378.348
T1189569,41923.516
T1189570,38101.44
T1189571,18796.465
T1189572,47296.28
T1189573,24249.3
T1189574,37710.71
T1189575,28068.479
T1189576,54745.24
T1189577,47878.098
T1189578,28570.65
T1189579,19477.047
T1189580,21131.258
T1189581,20131.6
T1189582,30248.014
T1189583,37657.03
T1189584,38093.47
T1189585,66247.28
T1189586,24179.564
T1189587,32531.73
T1189588,29648.377
T1189589,34847.656
T1189590,50253.492
T1189591,37010.945
T1189592,34907.33
T1189593,26518.582
T1189594,42180.773
T1189595,27338.3
T1189596,59171.203
T1189597,27252.416
T1189598,34893.195
T1189599,46371.43
T1189600,18934.182
T1189601,67787.664
T1189602,26190.93
T1189603,56755.72
T1189604,82862.19
T1189605,41720.684
T1189606,48875.105
T1189607,34596.523
T1189608,35881.8
T1189609,27946.55
T1189610,34529.977
T1189611,24713.27
T1189612,32416.248
T1189613,31347.537
T1189614,43575.06
T1189615,70371.97
T1189616,35838.06
T1189617,29544.787
T1189618,54773.297
T1189619,16300.713
T1189620,24267.326
T1189621,37972.062
T1189622,53040.34
T1189623,40517.21
T1189624,47125.48
T1189625,35903.15
T1189626,32384.521
T1189627,34606.027
T1189628,53981.363
T1189629,29036.01
T1189630,45892.12
T1189631,34034.688
T1189632,28008.662
T1189633,23967.463
T1189634,22703.715
T1189635,47843.152
T1189636,34919.64
T1189637,59354.438
T1189638,44965.3
T1189639,43424.34
T1189640,38308.59
T1189641,32015.832
T1189642,44213.48
T1189643,24019.15
T1189644,34657.426
T1189645,38653.496
T1189646,29688.654
T1189647,29261.69
T1189648,30506.04
T1189649,39852.95
T1189650,37933.016
T1189651,34981.13
T1189652,44284.316
T1189653,50405.73
T1189654,40517.21
T1189655,82725.14
T1189656,40397.375
T1189657,31602.836
T1189658,24886.414
T1189659,32082.377
T1189660,44513.855
T1189661,28385.623
T1189662,27363.31
T1189663,38991.72
T1189664,74823.164
T1189665,22139.438
T1189666,29912.79
T1189667,66367.95
T1189668,34723.152
T1189669,17087.318
T1189670,45299.54
T1189671,18870.354
T1189672,32715.45
T1189673,28810.84
T1189674,27352.67
T1189675,24193.08
T1189676,34363.336
T1189677,30886.361
T1189678,44823.848
T1189679,35271.305
T1189680,44161.773
T1189681,31942.275
T1189682,32890.91
T1189683,45625.61
T1189684,22400.771
T1189685,30560.982
T1189686,27879.87
T1189687,35623.59
T1189688,33301.746
T1189689,30441.172
T1189690,23579.404
T1189691,27196.916
T1189692,74552.99
T1189693,38409.906
T1189694,48154.496
T1189695,38056.695
T1189696,39485.98
T1189697,54172.496
T1189698,46413.33
T1189699,34992.707
T1189700,39472.375
T1189701,30701.936
T1189702,63803.06
T1189703,54612.234
T1189704,27234.639
T1189705,26735.137
T1189706,45404.754
T1189707,19560.023
T1189708,27057.893
T1189709,32555.234
T1189710,26557.176
T1189711,34365.26
T1189712,27058.836
T1189713,29903.488
T1189714,33889.586
T1189715,24154.287
T1189716,32770.953
T1189717,29935.898
T1189718,35173.473
T1189719,35937.047
T1189720,30922.799
T1189721,24402.902
T1189722,39746.465
T1189723,30097.078
T1189724,40253.535
T1189725,26194.49
T1189726,45411.867
T1189727,69896.516
T1189728,25712.37
T1189729,44245.77
T1189730,33208.824
T1189731,45013.76
T1189732,35004.547
T1189733,44883.535
T1189734,23648.78
T1189735,32767.057
T1189736,46388.51
T1189737,52247.438
T1189738,37419.164
