ID,Sales
T1188649,27598.943758067813
T1188650,31173.378887299084
T1188651,30719.604496689564
T1188652,64034.36248422649
T1188653,51516.18951624172
T1188654,38136.008459152275
T1188655,28038.944745316105
T1188656,44660.11204191997
T1188657,41608.81757952585
T1188658,41035.63002267763
T1188659,46464.51788290831
T1188660,28969.861459498086
T1188661,56676.313433614974
T1188662,56325.87593359971
T1188663,37055.29431843197
T1188664,22688.278583095525
T1188665,36140.00357557843
T1188666,48283.00254898242
T1188667,37140.65857777794
T1188668,63542.880245223256
T1188669,60822.24856064526
T1188670,84085.26420481074
T1188671,58526.37570565427
T1188672,60822.24856064526
T1188673,55967.69595029666
T1188674,37273.87165182655
T1188675,46600.31990343197
T1188676,37483.506181933
T1188677,27550.56648184381
T1188678,49458.784185408666
T1188679,54511.2847067637
T1188680,25021.79351194105
T1188681,27122.24365316354
T1188682,47855.86611674641
T1188683,41393.265615458855
T1188684,25021.79351194105
T1188685,54651.21664041759
T1188686,36302.30133134163
T1188687,45812.63278317609
T1188688,33317.54430016641
T1188689,42935.2642961104
T1188690,37055.29431843197
T1188691,48141.487605273614
T1188692,34543.66774236317
T1188693,52493.679478136604
T1188694,24973.416235717046
T1188695,28142.454250562816
T1188696,44723.68043424332
T1188697,30719.604496689564
T1188698,51582.113390632076
T1188699,52424.27965132037
T1188700,44308.14660148232
T1188701,27585.090253636212
T1188702,60012.14403708959
T1188703,25679.23459710996
T1188704,38190.93196177006
T1188705,56759.80634692278
T1188706,88747.00137648846
T1188707,36270.51192725526
T1188708,25928.868860828454
T1188709,49389.03247918518
T1188710,66163.63594056458
T1188711,42305.36751084431
T1188712,29420.415592418212
T1188713,63443.00425598656
T1188714,38711.38156510652
T1188715,31960.13929586649
T1188716,18791.7709892802
T1188717,55534.40008779728
T1188718,39508.38384603
T1188719,38796.7458244525
T1188720,22443.544342439767
T1188721,25977.246137052458
T1188722,61103.39154331189
T1188723,68806.43172584218
T1188724,21225.99480679871
T1188725,43584.93798202878
T1188726,46630.96686172363
T1188727,38929.95889850111
T1188728,49674.65396771239
T1188729,38796.7458244525
T1188730,43723.79202803988
T1188731,58804.30175723903
T1188732,32161.404522666697
T1188733,49709.17773950479
T1188734,63443.00425598656
T1188735,22443.544342439767
T1188736,28552.93473365335
T1188737,32161.404522666697
T1188738,21397.800710025163
T1188739,36902.3107705217
T1188740,37832.30910171544
T1188741,36427.504651590265
T1188742,49816.16891142119
T1188743,37907.698858700096
T1188744,40254.3399651764
T1188745,59007.477650507484
T1188746,43625.384480341556
T1188747,38929.95889850111
T1188748,50291.097180069504
T1188749,32161.404522666697
T1188750,30331.188444136806
T1188751,54534.92689599701
T1188752,22457.39784687137
T1188753,60212.313631691584
T1188754,40122.29658395709
T1188755,47756.31795406886
T1188756,38639.91930390468
T1188757,34173.03642863416
T1188758,57324.79643580492
T1188759,58902.89177125733
T1188760,42878.555067692534
T1188761,38711.38156510652
T1188762,62726.69287463262
T1188763,44596.241064340815
T1188764,22457.39784687137
T1188765,46630.96686172363
T1188766,38765.362791992375
T1188767,37745.40110293689
T1188768,29420.415592418212
T1188769,28991.19132568979
T1188770,58228.081872319795
T1188771,48137.97159535764
T1188772,38796.7458244525
T1188773,55233.28788123577
T1188774,43976.99954425293
T1188775,38711.38156510652
T1188776,29434.269096849814
T1188777,25928.868860828454
T1188778,23627.527116925805
T1188779,51101.15368445231
T1188780,46694.535254046976
T1188781,38796.7458244525
T1188782,48271.18466940625
T1188783,32161.404522666697
T1188784,28566.78823808495
T1188785,32175.258027098298
T1188786,51413.1054887378
T1188787,42255.788870082375
T1188788,42368.020735036815
T1188789,23024.37234417732
T1188790,32224.97291499004
T1188791,42106.17003957622
T1188792,29420.415592418212
T1188793,49389.03247918518
T1188794,37600.693772211285
T1188795,36009.062698560294
T1188796,34712.44414217126
T1188797,58245.05210765803
T1188798,42255.788870082375
T1188799,25977.246137052458
T1188800,65317.45542801426
T1188801,32300.227426491514
T1188802,28552.93473365335
T1188803,32161.404522666697
T1188804,31798.580937423492
T1188805,42583.26370067165
T1188806,32161.404522666697
T1188807,31102.012745479868
T1188808,36369.36562105409
T1188809,49709.17773950479
T1188810,28518.410961860947
T1188811,29434.269096849814
T1188812,38929.95889850111
T1188813,28566.78823808495
T1188814,38796.7458244525
T1188815,27106.292181331835
T1188816,39481.16062519484
T1188817,40539.271217877686
T1188818,32161.404522666697
T1188819,58864.15846071574
T1188820,42663.00310362554
T1188821,32161.404522666697
T1188822,46644.82036615524
T1188823,76909.18542158663
T1188824,59385.19946080442
T1188825,48137.97159535764
T1188826,49674.65396771239
T1188827,38796.7458244525
T1188828,38767.8600125875
T1188829,35604.07501247931
T1188830,22443.544342439767
T1188831,53052.386400146264
T1188832,42854.92556182855
T1188833,42878.555067692534
T1188834,27106.292181331835
T1188835,39792.09570582683
T1188836,28086.49676196196
T1188837,36416.27693210346
T1188838,29452.14882510638
T1188839,19268.29522885622
T1188840,28518.410961860947
T1188841,46694.535254046976
T1188842,39139.59342860756
T1188843,36681.462174003806
T1188844,51691.99187258537
T1188845,42255.788870082375
T1188846,32161.404522666697
T1188847,42663.00310362554
T1188848,38676.77067601857
T1188849,32161.404522666697
T1188850,51947.33009058739
T1188851,48998.579074943314
T1188852,44514.5819251516
T1188853,35483.89711588568
T1188854,41884.24048850437
T1188855,38770.76088922029
T1188856,29420.415592418212
T1188857,42878.555067692534
T1188858,47104.432854336636
T1188859,44825.71225487779
T1188860,49709.17773950479
T1188861,38929.95889850111
T1188862,32175.258027098298
T1188863,23289.11969509548
T1188864,46583.428838874395
T1188865,41007.110274410705
T1188866,41832.895648523205
T1188867,38200.246750496
T1188868,40489.685581778125
T1188869,28552.93473365335
T1188870,28552.93473365335
T1188871,46694.535254046976
T1188872,32636.52121287279
T1188873,40397.95000181843
T1188874,36149.065269721636
T1188875,58086.34854286401
T1188876,38585.850420711875
T1188877,38796.7458244525
T1188878,37449.72897852305
T1188879,27087.056806607416
T1188880,72789.59052578457
T1188881,38711.38156510652
T1188882,94454.62891121235
T1188883,49709.17773950479
T1188884,64004.77010588788
T1188885,41804.77962119702
T1188886,30176.504625346137
T1188887,32350.598812838634
T1188888,34759.34432614352
T1188889,22457.39784687137
T1188890,44045.86914738395
T1188891,28552.93473365335
T1188892,37245.79915995711
T1188893,28518.410961860947
T1188894,77688.81511925303
T1188895,40703.049842255416
T1188896,32167.014352442904
T1188897,38796.7458244525
T1188898,98427.83221284114
T1188899,38796.7458244525
T1188900,38796.7458244525
T1188901,37385.91298483186
T1188902,64428.71642086675
T1188903,65295.044862177354
T1188904,46835.83168414914
T1188905,29420.415592418212
T1188906,38117.50549973881
T1188907,25570.41224482551
T1188908,38929.95889850111
T1188909,61317.139885553544
T1188910,37183.627774432054
T1188911,48271.18466940625
T1188912,63443.00425598656
T1188913,84109.71199748962
T1188914,40506.97741269485
T1188915,28566.78823808495
T1188916,41882.05738499986
T1188917,47756.31795406886
T1188918,28518.410961860947
T1188919,53997.993641246816
T1188920,38929.95889850111
T1188921,50527.27541798677
T1188922,25977.246137052458
T1188923,42212.96784385492
T1188924,38796.7458244525
T1188925,22443.544342439767
T1188926,59336.82218458041
T1188927,58989.69231508403
T1188928,51479.627798759655
T1188929,36717.94436457272
T1188930,56543.079566216584
T1188931,33396.00350045554
T1188932,60968.91231877382
T1188933,32161.404522666697
T1188934,46368.78013197706
T1188935,28090.088133180678
T1188936,36009.062698560294
T1188937,31748.6998358604
T1188938,31118.44554621188
T1188939,41654.009620465775
T1188940,41838.92996160959
T1188941,56000.011695557616
T1188942,34746.213326551944
T1188943,44274.976072839134
T1188944,46449.764481390084
T1188945,60963.55106254458
T1188946,46592.580592992825
T1188947,25977.246137052458
T1188948,22457.39784687137
T1188949,48720.38868964539
T1188950,32392.89950128521
T1188951,50357.6958951101
T1188952,29420.415592418212
T1188953,28552.93473365335
T1188954,38929.95889850111
T1188955,50531.900761784906
T1188956,46279.001421285975
T1188957,38764.344269567606
T1188958,63135.669289761
T1188959,84721.79272686772
T1188960,55664.96695125796
T1188961,49709.17773950479
T1188962,39705.96004212518
T1188963,60947.3290347634
T1188964,38929.95889850111
T1188965,86067.81113797061
T1188966,31119.643443977908
T1188967,38929.95889850111
T1188968,59385.19946080442
T1188969,45682.88510529484
T1188970,83454.73010486079
T1188971,40965.5742738423
T1188972,25963.392632620857
T1188973,38318.07437571323
T1188974,75660.10507009808
T1188975,65021.50015081524
T1188976,41091.92455826719
T1188977,42663.00310362554
T1188978,22443.544342439767
T1188979,59385.19946080442
T1188980,56263.77256815178
T1188981,37722.67351916479
T1188982,40461.14757639675
T1188983,42878.555067692534
T1188984,37363.29570691628
T1188985,28566.78823808495
T1188986,43072.972778586554
T1188987,46644.82036615524
T1188988,63447.32082623112
T1188989,44088.252461831304
T1188990,44396.52556127928
T1188991,27092.438676900234
T1188992,38602.31710385108
T1188993,32175.258027098298
T1188994,32350.598812838634
T1188995,23429.512236536346
T1188996,56232.56463194923
T1188997,39491.86646251378
T1188998,49816.16891142119
T1188999,28552.93473365335
T1189000,25977.246137052458
T1189001,39100.112067605856
T1189002,28292.27826057813
T1189003,63923.417320197776
T1189004,63094.593940162136
T1189005,22443.544342439767
T1189006,29434.269096849814
T1189007,35007.69889513898
T1189008,55309.632502998626
T1189009,28566.78823808495
T1189010,32175.258027098298
T1189011,79641.82827482399
T1189012,64012.362202519
T1189013,31158.129276417596
T1189014,29793.8072477932
T1189015,32167.014352442904
T1189016,74483.03055812306
T1189017,40219.95159195833
T1189018,32157.519064870954
T1189019,37595.69501114925
T1189020,42878.555067692534
T1189021,49389.03247918518
T1189022,32170.62257031563
T1189023,36572.13299122267
T1189024,32601.055038204755
T1189025,29420.415592418212
T1189026,64393.05438424034
T1189027,38711.38156510652
T1189028,57126.34479361827
T1189029,22443.544342439767
T1189030,32519.75474608985
T1189031,46322.970503583674
T1189032,26906.320587896244
T1189033,36958.72625812151
T1189034,66460.99518996784
T1189035,30906.55873248785
T1189036,48137.97159535764
T1189037,31979.096095137425
T1189038,38697.057185707265
T1189039,38711.38156510652
T1189040,32167.014352442904
T1189041,48137.97159535764
T1189042,53942.883426840555
T1189043,45638.548846357895
T1189044,39847.01920844462
T1189045,57228.23247807521
T1189046,32167.014352442904
T1189047,51171.7816919607
T1189048,38796.7458244525
T1189049,42663.00310362554
T1189050,32161.404522666697
T1189051,41792.56174131282
T1189052,42663.00310362554
T1189053,38929.95889850111
T1189054,63443.00425598656
T1189055,58989.69231508403
T1189056,36009.062698560294
T1189057,38796.7458244525
T1189058,63976.15577675682
T1189059,43004.439049879504
T1189060,37207.09275732743
T1189061,70318.92961058086
T1189062,38929.95889850111
T1189063,65039.32780894704
T1189064,38711.38156510652
T1189065,49674.65396771239
T1189066,41003.88526282417
T1189067,36615.09655766693
T1189068,32231.54821259479
T1189069,32175.258027098298
T1189070,49529.2417150609
T1189071,28430.49044839798
T1189072,32798.97129197295
T1189073,49355.625140958036
T1189074,22427.300449976654
T1189075,34400.17546933889
T1189076,51697.69034477537
T1189077,25698.413802907322
T1189078,31189.759122371062
T1189079,37360.93246514095
T1189080,28444.343952829582
T1189081,56765.442694009325
T1189082,41060.74426464478
T1189083,46178.56234210244
T1189084,28905.607138604075
T1189085,36108.39550709667
T1189086,31834.534569235933
T1189087,32713.607032627
T1189088,36502.70898271243
T1189089,32588.07588823234
T1189090,32767.588259512828
T1189091,35009.33574193116
T1189092,32642.14477142515
T1189093,32932.18436602156
T1189094,25517.833711470274
T1189095,54840.84731319679
T1189096,43561.42487572452
T1189097,32798.97129197295
T1189098,25712.267307338923
T1189099,28175.26189615465
T1189100,48349.82295574832
T1189101,28444.343952829582
T1189102,36953.718231597784
T1189103,32713.607032627
T1189104,64944.08158328814
T1189105,48399.94073838259
T1189106,28044.238163513866
T1189107,38323.313841856965
T1189108,34222.17705947878
T1189109,44329.94417064287
T1189110,45410.29874270446
T1189111,32798.97129197295
T1189112,31602.91923973178
T1189113,22785.757065979597
T1189114,25698.413802907322
T1189115,32798.97129197295
T1189116,49083.914350101884
T1189117,25269.1895361789
T1189118,31499.81863755619
T1189119,25517.833711470274
T1189120,36953.718231597784
T1189121,20013.680627799047
T1189122,58635.57723257144
T1189123,30981.530067902593
T1189124,32932.18436602156
T1189125,34459.853961872344
T1189126,28430.49044839798
T1189127,45121.88076149026
T1189128,59958.874806918066
T1189129,32119.73096725929
T1189130,32604.54257137153
T1189131,51988.57758248798
T1189132,33175.51419906789
T1189133,22834.1343422036
T1189134,44648.44327769586
T1189135,38427.11411400281
T1189136,36165.29266100008
T1189137,25566.210987694278
T1189138,33494.091930034236
T1189139,28494.058840721325
T1189140,49117.19520388177
T1189141,41202.040694746946
T1189142,61829.105260724704
T1189143,28430.49044839798
T1189144,32973.852518286556
T1189145,28430.49044839798
T1189146,19999.827123367446
T1189147,37360.93246514095
T1189148,38090.47792935175
T1189149,45491.47629248315
T1189150,32932.18436602156
T1189151,32932.18436602156
T1189152,43390.3862320412
T1189153,56249.979359748926
T1189154,60496.005720294525
T1189155,37360.93246514095
T1189156,46527.76213095693
T1189157,32932.18436602156
T1189158,50361.84870452381
T1189159,29665.90248407373
T1189160,25552.357483262676
T1189161,36707.221386301135
T1189162,32798.97129197295
T1189163,20013.680627799047
T1189164,37587.16344954923
T1189165,36370.24620255727
T1189166,28229.225221597775
T1189167,34491.91104929857
T1189168,39555.633055764934
T1189169,26454.502835835247
T1189170,31248.0246274776
T1189171,25552.357483262676
T1189172,75315.68632333052
T1189173,50117.23558372227
T1189174,22834.1343422036
T1189175,46532.30705137275
T1189176,34463.3730439172
T1189177,33840.33150074057
T1189178,27438.221191259257
T1189179,31185.853241952536
T1189180,31365.52117443677
T1189181,28430.49044839798
T1189182,46609.20209112881
T1189183,32798.97129197295
T1189184,25552.357483262676
T1189185,28444.343952829582
T1189186,41684.32144292225
T1189187,37770.90214010196
T1189188,32932.18436602156
T1189189,44329.94417064287
T1189190,43086.5977002432
T1189191,68807.17381656451
T1189192,54364.75081923013
T1189193,34509.2028802153
T1189194,32713.607032627
T1189195,45870.902152333445
T1189196,30625.048178059267
T1189197,40815.97349198789
T1189198,41060.74426464478
T1189199,32932.18436602156
T1189200,27175.644658219135
T1189201,37576.48442920794
T1189202,33840.33150074057
T1189203,30683.687641524302
T1189204,52486.251507700836
T1189205,40997.17587232144
T1189206,31015.29925228328
T1189207,32202.472218016483
T1189208,36707.221386301135
T1189209,54893.58576975584
T1189210,39242.61098479169
T1189211,37003.29687235972
T1189212,55310.48437723936
T1189213,25517.833711470274
T1189214,40997.17587232144
T1189215,54360.43424898558
T1189216,34705.27530977587
T1189217,47171.88021953119
T1189218,37576.48442920794
T1189219,32932.18436602156
T1189220,45087.35698969786
T1189221,37576.48442920794
T1189222,22820.280837772
T1189223,44950.52286588598
T1189224,32973.852518286556
T1189225,25566.210987694278
T1189226,49552.798515179515
T1189227,18832.967307042483
T1189228,45087.35698969786
T1189229,16626.1986798026
T1189230,80864.08259137023
T1189231,45228.87193340666
T1189232,28430.49044839798
T1189233,35006.110730344626
T1189234,47366.09399471358
T1189235,23932.238138381465
T1189236,54360.43424898558
T1189237,32798.97129197295
T1189238,26395.12496880568
T1189239,31798.316289773473
T1189240,45159.5689456162
T1189241,32770.085480107955
T1189242,46128.232361541115
T1189243,21183.809897853484
T1189244,19999.827123367446
T1189245,42978.03626539865
T1189246,32713.607032627
T1189247,20013.680627799047
T1189248,36857.15102934901
T1189249,57081.06593356357
T1189250,50285.75173564628
T1189251,19999.827123367446
T1189252,37576.48442920794
T1189253,50135.020919145725
T1189254,46058.20088318318
T1189255,44543.7492555084
T1189256,20845.40247602316
T1189257,26600.27436986809
T1189258,54301.34888263166
T1189259,31645.78467018241
T1189260,33381.06675182972
T1189261,41702.63040150935
T1189262,38421.72138955529
T1189263,45121.88076149026
T1189264,36351.938981981184
T1189265,19999.827123367446
T1189266,75656.04427485734
T1189267,52699.99984994249
T1189268,26278.094782156008
T1189269,31724.898986685283
T1189270,35884.282852520315
T1189271,35498.388837663006
T1189272,30429.73011911075
T1189273,47981.37605639796
T1189274,32678.996143539047
T1189275,53854.236143270864
T1189276,55132.31337452612
T1189277,46584.48471394617
T1189278,34112.43116498112
T1189279,28494.07911904998
T1189280,33794.321173347285
T1189281,19999.827123367446
T1189282,32798.97129197295
T1189283,25698.413802907322
T1189284,50410.22598074782
T1189285,28248.18202086871
T1189286,35794.78720883327
T1189287,32798.97129197295
T1189288,83826.16859720445
T1189289,63416.047228067684
T1189290,23913.002763657045
T1189291,43257.17315799259
T1189292,45121.88076149026
T1189293,38674.92890576834
T1189294,28443.70773270286
T1189295,20013.680627799047
T1189296,47066.531653222344
T1189297,33510.609313550456
T1189298,50410.22598074782
T1189299,32772.986356740745
T1189300,39094.45492279469
T1189301,25552.357483262676
T1189302,32932.18436602156
T1189303,32932.18436602156
T1189304,28444.343952829582
T1189305,19004.773210268937
T1189306,36504.6684959329
T1189307,28017.785761591684
T1189308,30904.53623804218
T1189309,60219.85893812551
T1189310,29486.12258340619
T1189311,50410.22598074782
T1189312,19999.827123367446
T1189313,66826.6475534225
T1189314,57569.570984288934
T1189315,76732.30578010541
T1189316,16234.310663065437
T1189317,41011.029376753046
T1189318,76643.19785853899
T1189319,39458.57216936942
T1189320,33141.81889612801
T1189321,54360.43424898558
T1189322,25712.267307338923
T1189323,27388.72936970919
T1189324,44411.282096928786
T1189325,20985.795017464025
T1189326,33708.185509645635
T1189327,30272.73739477576
T1189328,36910.89720537033
T1189329,44687.78060682022
T1189330,45159.5689456162
T1189331,28430.49044839798
T1189332,38123.64061251446
T1189333,33044.89031036363
T1189334,32798.97129197295
T1189335,37576.48442920794
T1189336,28439.708496046915
T1189337,28430.49044839798
T1189338,23932.238138381465
T1189339,25566.210987694278
T1189340,31209.318224847917
T1189341,40049.09411589264
T1189342,57486.02170991122
T1189343,25566.210987694278
T1189344,31960.61404553668
T1189345,42326.15116566643
T1189346,30201.980456558216
T1189347,32713.607032627
T1189348,33102.33753512631
T1189349,71974.17500295745
T1189350,28430.49044839798
T1189351,42491.924604311884
T1189352,35886.465956024826
T1189353,36585.4891681921
T1189354,25712.267307338923
T1189355,50410.22598074782
T1189356,48611.092442464156
T1189357,28500.634138326073
T1189358,44980.275650925454
T1189359,91225.6275634215
T1189360,67806.31620795275
T1189361,49889.18498065914
T1189362,22834.1343422036
T1189363,58837.159147983155
T1189364,25698.413802907322
T1189365,35663.50363535771
T1189366,29539.483806666914
T1189367,28426.604990602238
T1189368,33483.38609271529
T1189369,28310.49465865425
T1189370,32699.282653227743
T1189371,22785.757065979597
T1189372,39818.36213998553
T1189373,42978.03626539865
T1189374,28310.49465865425
T1189375,45121.88076149026
T1189376,45733.598480810324
T1189377,37360.93246514095
T1189378,55938.93014381426
T1189379,30770.859551409314
T1189380,41003.04387632933
T1189381,41060.74426464478
T1189382,49355.58644882603
T1189383,34541.49668539814
T1189384,69659.31807036354
T1189385,43257.17315799259
T1189386,32121.920513252415
T1189387,43257.17315799259
T1189388,65923.82092775592
T1189389,43390.3862320412
T1189390,38846.47297440557
T1189391,27421.788390527247
T1189392,25698.413802907322
T1189393,28310.49465865425
T1189394,40258.01265552359
T1189395,32932.18436602156
T1189396,35094.15002578764
T1189397,46776.28246157222
T1189398,28310.49465865425
T1189399,42264.707950073345
T1189400,77391.20551549408
T1189401,54360.43424898558
T1189402,19999.827123367446
T1189403,28444.343952829582
T1189404,32713.607032627
T1189405,37065.092702548776
T1189406,22834.1343422036
T1189407,23918.384633949863
T1189408,22834.1343422036
T1189409,37360.93246514095
T1189410,28811.545032678183
T1189411,62193.5699804049
T1189412,52330.18899915235
T1189413,55956.757801946056
T1189414,30422.280807890686
T1189415,25566.210987694278
T1189416,50117.23558372227
