ID,Sales
T1188494,52416.11
T1188495,29489.244
T1188496,48781.977
T1188497,28842.0
T1188498,35937.69
T1188499,39410.36
T1188500,56768.25
T1188501,33109.816
T1188502,38702.9
T1188503,33066.15
T1188504,33109.816
T1188505,33109.816
T1188506,54285.76
T1188507,42994.06
T1188508,42925.793
T1188509,30657.18
T1188510,37102.453
T1188511,35818.367
T1188512,42197.254
T1188513,33452.246
T1188514,38659.23
T1188515,59127.453
T1188516,38702.9
T1188517,57517.492
T1188518,36047.938
T1188519,48508.766
T1188520,24011.387
T1188521,52020.316
T1188522,37830.62
T1188523,30442.781
T1188524,43901.902
T1188525,63089.91
T1188526,30442.781
T1188527,38201.97
T1188528,33408.58
T1188529,53018.67
T1188530,40369.625
T1188531,52356.457
T1188532,43830.992
T1188533,38702.9
T1188534,39307.09
T1188535,55632.344
T1188536,61003.56
T1188537,89255.15
T1188538,58373.97
T1188539,47592.582
T1188540,38733.902
T1188541,38303.707
T1188542,64482.137
T1188543,40008.17
T1188544,38659.23
T1188545,38702.9
T1188546,30657.18
T1188547,38659.23
T1188548,52416.11
T1188549,30442.781
T1188550,40246.5
T1188551,46640.25
T1188552,20560.48
T1188553,40663.867
T1188554,68310.71
T1188555,36753.27
T1188556,60441.258
T1188557,24055.053
T1188558,30214.516
T1188559,38702.9
T1188560,39312.516
T1188561,46186.36
T1188562,30657.18
T1188563,38659.23
T1188564,56282.24
T1188565,41767.43
T1188566,45968.562
T1188567,53983.97
T1188568,24055.053
T1188569,40089.082
T1188570,38702.9
T1188571,29756.805
T1188572,59847.11
T1188573,33109.816
T1188574,38656.18
T1188575,38702.9
T1188576,55271.277
T1188577,38659.23
T1188578,33109.816
T1188579,35608.168
T1188580,35359.125
T1188581,33109.816
T1188582,30399.115
T1188583,33109.816
T1188584,30657.18
T1188585,77648.0
T1188586,35007.156
T1188587,51086.613
T1188588,32549.695
T1188589,28720.701
T1188590,42160.605
T1188591,30265.08
T1188592,32137.355
T1188593,23617.938
T1188594,88492.164
T1188595,31704.314
T1188596,39585.836
T1188597,91778.42
T1188598,57771.133
T1188599,56424.31
T1188600,33109.816
T1188601,44612.066
T1188602,30442.781
T1188603,77648.0
T1188604,40376.527
T1188605,72028.82
T1188606,30399.115
T1188607,61165.797
T1188608,43269.4
T1188609,30442.781
T1188610,60663.816
T1188611,30657.18
T1188612,52214.336
T1188613,47782.11
T1188614,54576.816
T1188615,31741.842
T1188616,57357.453
T1188617,30766.764
T1188618,52416.11
T1188619,24055.053
T1188620,38136.16
T1188621,34692.434
T1188622,37651.285
T1188623,43737.855
T1188624,26592.746
T1188625,65544.83
T1188626,39292.13
T1188627,38702.9
T1188628,43269.4
T1188629,33109.816
T1188630,38702.9
T1188631,30657.18
T1188632,42197.254
T1188633,39382.66
T1188634,33109.816
T1188635,43269.4
T1188636,30657.18
T1188637,47401.746
T1188638,33109.816
T1188639,80472.57
T1188640,26592.746
T1188641,38702.9
T1188642,39321.84
T1188643,43567.227
T1188644,30442.781
T1188645,33015.133
T1188646,33109.816
T1188647,33109.816
T1188648,38989.188
T1188649,30442.781
T1188650,32041.172
T1188651,33109.816
T1188652,67857.336
T1188653,55421.613
T1188654,40840.906
T1188655,30999.223
T1188656,47799.688
T1188657,43269.4
T1188658,43486.055
T1188659,51086.613
T1188660,32015.783
T1188661,57698.035
T1188662,59421.92
T1188663,38779.945
T1188664,24385.41
T1188665,37293.26
T1188666,52416.11
T1188667,38702.9
T1188668,66078.32
T1188669,62287.906
T1188670,91289.6
T1188671,62287.906
T1188672,62287.906
T1188673,56412.26
T1188674,39308.44
T1188675,51086.613
T1188676,39381.367
T1188677,30399.115
T1188678,52057.992
T1188679,55451.95
T1188680,26592.746
T1188681,30218.95
T1188682,52020.316
T1188683,43269.4
T1188684,26592.746
T1188685,54166.11
T1188686,38334.85
T1188687,50390.863
T1188688,36187.637
T1188689,46174.656
T1188690,38659.23
T1188691,52372.44
T1188692,36301.09
T1188693,54736.977
T1188694,26549.08
T1188695,30657.18
T1188696,48738.31
T1188697,33109.816
T1188698,51674.73
T1188699,53305.08
T1188700,48246.89
T1188701,30005.666
T1188702,63316.48
T1188703,29099.07
T1188704,40805.824
T1188705,58330.3
T1188706,89459.3
T1188707,36150.383
T1188708,25595.38
T1188709,53744.004
T1188710,66160.57
T1188711,44468.05
T1188712,30938.852
T1188713,63976.074
T1188714,39225.984
T1188715,33895.594
T1188716,20268.193
T1188717,58275.46
T1188718,41839.92
T1188719,39269.652
T1188720,23468.57
T1188721,25639.047
T1188722,62539.758
T1188723,68007.03
T1188724,21305.992
T1188725,46811.34
T1188726,50461.44
T1188727,39875.195
T1188728,54096.13
T1188729,39269.652
T1188730,45783.6
T1188731,59439.91
T1188732,33620.03
T1188733,54139.797
T1188734,62539.758
T1188735,23468.57
T1188736,29717.623
T1188737,33620.03
T1188738,23189.557
T1188739,36614.69
T1188740,38901.086
T1188741,37000.02
T1188742,54139.797
T1188743,39573.117
T1188744,42102.633
T1188745,60308.113
T1188746,45530.066
T1188747,39269.652
T1188748,54748.438
T1188749,33620.03
T1188750,31955.26
T1188751,53571.996
T1188752,23512.236
T1188753,61725.566
T1188754,40655.836
T1188755,51851.082
T1188756,39269.652
T1188757,35294.88
T1188758,57499.137
T1188759,59673.773
T1188760,44251.395
T1188761,39225.984
T1188762,63664.97
T1188763,46080.65
T1188764,23512.236
T1188765,49310.695
T1188766,39222.934
T1188767,38997.496
T1188768,30496.188
T1188769,29865.385
T1188770,58159.125
T1188771,51851.082
T1188772,39879.27
T1188773,56138.203
T1188774,47168.355
T1188775,39346.7
T1188776,30938.852
T1188777,25595.38
T1188778,25188.564
T1188779,56603.055
T1188780,50249.316
T1188781,39269.652
T1188782,51851.082
T1188783,33620.03
T1188784,29717.623
T1188785,33620.03
T1188786,54954.938
T1188787,44549.223
T1188788,43560.812
T1188789,23529.633
T1188790,33576.363
T1188791,42844.695
T1188792,30938.852
T1188793,53744.004
T1188794,37669.207
T1188795,39853.594
T1188796,36440.71
T1188797,59129.055
T1188798,43179.25
T1188799,25639.047
T1188800,74737.49
T1188801,34400.266
T1188802,29280.508
T1188803,33620.03
T1188804,32989.203
T1188805,46314.758
T1188806,33620.03
T1188807,32332.906
T1188808,36664.06
T1188809,54139.797
T1188810,29673.957
T1188811,29770.916
T1188812,39269.652
T1188813,29717.623
T1188814,39269.652
T1188815,28609.492
T1188816,39555.94
T1188817,39977.113
T1188818,33620.03
T1188819,59378.33
T1188820,43055.434
T1188821,33620.03
T1188822,50292.984
T1188823,81429.83
T1188824,60346.715
T1188825,51851.082
T1188826,54096.13
T1188827,39269.652
T1188828,39055.848
T1188829,35428.64
T1188830,23075.121
T1188831,56186.082
T1188832,44915.32
T1188833,44251.395
T1188834,27789.152
T1188835,40873.4
T1188836,28785.557
T1188837,40249.387
T1188838,31818.2
T1188839,16948.318
T1188840,29673.957
T1188841,50249.316
T1188842,39948.12
T1188843,37198.824
T1188844,54885.645
T1188845,43179.25
T1188846,33620.03
T1188847,44251.395
T1188848,39269.652
T1188849,33620.03
T1188850,56364.01
T1188851,53181.723
T1188852,45502.582
T1188853,35334.69
T1188854,44178.09
T1188855,40235.117
T1188856,30938.852
T1188857,44251.395
T1188858,51155.332
T1188859,47658.137
T1188860,52753.63
T1188861,39269.652
T1188862,33620.03
T1188863,24208.078
T1188864,50170.24
T1188865,42883.184
T1188866,43043.72
T1188867,39269.652
T1188868,41175.453
T1188869,29717.623
T1188870,29717.623
T1188871,50249.316
T1188872,35202.65
T1188873,39872.76
T1188874,36961.098
T1188875,57503.02
T1188876,38702.914
T1188877,39269.652
T1188878,37212.008
T1188879,29014.26
T1188880,77053.89
T1188881,39225.984
T1188882,93881.39
T1188883,54139.797
T1188884,65949.15
T1188885,43179.25
T1188886,31048.436
T1188887,34356.598
T1188888,36697.85
T1188889,23512.236
T1188890,43174.414
T1188891,29717.623
T1188892,38474.562
T1188893,29673.957
T1188894,79388.97
T1188895,41679.477
T1188896,34360.938
T1188897,39269.652
T1188898,108887.5
T1188899,39269.652
T1188900,39858.883
T1188901,37960.46
T1188902,66945.375
T1188903,68249.65
T1188904,50948.84
T1188905,30938.852
T1188906,38172.09
T1188907,25639.047
T1188908,39269.652
T1188909,61989.18
T1188910,37819.906
T1188911,51851.082
T1188912,62539.758
T1188913,87948.33
T1188914,42593.46
T1188915,29717.623
T1188916,44766.37
T1188917,51851.082
T1188918,29673.957
T1188919,59773.715
T1188920,39844.867
T1188921,53641.297
T1188922,25639.047
T1188923,43179.25
T1188924,39269.652
T1188925,23075.121
T1188926,60940.38
T1188927,60984.047
T1188928,53974.68
T1188929,37718.246
T1188930,56998.844
T1188931,35111.883
T1188932,65224.758
T1188933,33620.03
T1188934,47298.777
T1188935,29493.791
T1188936,39853.594
T1188937,32954.027
T1188938,32192.635
T1188939,42519.062
T1188940,42995.92
T1188941,58007.562
T1188942,36356.43
T1188943,46112.28
T1188944,48964.758
T1188945,64919.363
T1188946,47526.484
T1188947,25639.047
T1188948,23512.236
T1188949,53459.547
T1188950,32930.625
T1188951,55949.363
T1188952,30938.852
T1188953,29717.623
T1188954,39582.52
T1188955,52812.555
T1188956,49757.9
T1188957,38949.297
T1188958,65564.58
T1188959,93199.02
T1188960,58242.42
T1188961,54139.797
T1188962,40273.95
T1188963,62103.805
T1188964,39269.652
T1188965,91788.95
T1188966,32214.53
T1188967,39269.652
T1188968,60984.047
T1188969,49103.59
T1188970,87865.07
T1188971,42184.344
T1188972,25639.047
T1188973,38752.273
T1188974,76695.375
T1188975,65070.44
T1188976,40187.047
T1188977,44251.395
T1188978,23075.121
T1188979,60984.047
T1188980,57327.695
T1188981,38588.69
T1188982,41072.836
T1188983,44251.395
T1188984,39152.645
T1188985,29717.623
T1188986,45312.355
T1188987,50292.984
T1188988,63463.293
T1188989,46379.582
T1188990,45594.062
T1188991,28148.213
T1188992,38768.723
T1188993,33620.03
T1188994,34356.598
T1188995,23855.42
T1188996,58604.168
T1188997,41925.81
T1188998,54080.145
T1188999,29717.623
T1189000,25639.047
T1189001,39225.984
T1189002,29314.223
T1189003,62539.758
T1189004,65395.074
T1189005,23075.121
T1189006,30938.852
T1189007,35317.76
T1189008,56604.688
T1189009,29717.623
T1189010,33620.03
T1189011,83521.26
T1189012,63581.824
T1189013,33005.668
T1189014,33838.992
T1189015,33963.152
T1189016,79599.1
T1189017,40943.28
T1189018,33461.598
T1189019,38120.773
T1189020,44251.395
T1189021,53744.004
T1189022,33580.453
T1189023,35573.91
T1189024,34493.96
T1189025,30938.852
T1189026,64786.668
T1189027,39225.984
T1189028,58606.43
T1189029,23468.57
T1189030,34837.902
T1189031,49273.234
T1189032,27393.762
T1189033,35486.824
T1189034,69819.56
T1189035,31621.703
T1189036,51851.082
T1189037,33059.91
T1189038,39269.652
T1189039,39225.984
T1189040,33706.867
T1189041,51851.082
T1189042,57851.367
T1189043,44424.824
T1189044,40685.406
T1189045,56520.508
T1189046,33963.152
T1189047,55546.875
T1189048,39269.652
T1189049,44251.395
T1189050,33620.03
T1189051,43118.582
T1189052,44251.395
T1189053,39269.652
T1189054,62539.758
T1189055,60286.5
T1189056,39853.594
T1189057,39269.652
T1189058,64845.406
T1189059,44502.33
T1189060,36504.445
T1189061,69770.38
T1189062,39269.652
T1189063,66824.77
T1189064,39225.984
T1189065,53517.543
T1189066,43267.93
T1189067,35206.715
T1189068,33861.19
T1189069,33620.03
T1189070,53503.84
T1189071,28429.594
T1189072,33042.258
T1189073,48683.54
T1189074,22131.316
T1189075,34435.86
T1189076,51204.91
T1189077,26144.627
T1189078,32061.158
T1189079,36997.58
T1189080,28429.594
T1189081,57540.215
T1189082,41490.613
T1189083,47766.523
T1189084,29705.05
T1189085,36372.266
T1189086,32259.727
T1189087,32998.59
T1189088,35925.434
T1189089,32475.521
T1189090,32815.508
T1189091,34276.99
T1189092,33042.258
T1189093,33617.492
T1189094,25770.025
T1189095,53645.707
T1189096,43763.613
T1189097,33042.258
T1189098,26144.627
T1189099,29067.473
T1189100,48690.344
T1189101,28429.594
T1189102,35925.434
T1189103,32998.59
T1189104,65785.016
T1189105,47071.75
T1189106,27539.418
T1189107,38276.25
T1189108,34715.887
T1189109,43990.316
T1189110,46226.8
T1189111,33631.49
T1189112,31441.803
T1189113,22087.65
T1189114,26144.627
T1189115,33042.258
T1189116,48027.434
T1189117,25555.727
T1189118,30586.604
T1189119,25770.025
T1189120,35925.434
T1189121,20372.785
T1189122,59677.04
T1189123,31138.146
T1189124,33042.258
T1189125,34428.44
T1189126,28429.594
T1189127,44557.234
T1189128,61171.69
T1189129,31944.693
T1189130,32362.047
T1189131,53798.31
T1189132,32188.412
T1189133,22131.316
T1189134,45007.72
T1189135,39041.664
T1189136,36257.445
T1189137,25813.691
T1189138,33830.344
T1189139,28385.928
T1189140,50271.844
T1189141,42190.137
T1189142,62930.2
T1189143,28429.594
T1189144,34030.45
T1189145,28429.594
T1189146,19935.67
T1189147,36997.58
T1189148,37784.523
T1189149,46059.91
T1189150,33042.258
T1189151,33042.258
T1189152,43329.445
T1189153,55073.07
T1189154,57648.457
T1189155,36997.58
T1189156,46941.23
T1189157,33355.125
T1189158,51464.793
T1189159,30121.996
T1189160,25813.691
T1189161,37110.86
T1189162,33042.258
T1189163,20372.785
T1189164,38303.746
T1189165,37333.418
T1189166,28318.812
T1189167,34948.06
T1189168,38382.637
T1189169,26254.21
T1189170,31957.92
T1189171,25813.691
T1189172,74283.734
T1189173,50810.914
T1189174,22131.316
T1189175,43618.78
T1189176,33933.707
T1189177,33783.477
T1189178,27002.2
T1189179,32133.252
T1189180,32169.973
T1189181,28429.594
T1189182,47093.67
T1189183,33042.258
T1189184,25813.691
T1189185,28429.594
T1189186,40902.49
T1189187,37630.082
T1189188,33042.258
T1189189,43990.316
T1189190,44161.32
T1189191,69711.945
T1189192,53764.88
T1189193,35593.625
T1189194,32998.59
T1189195,47244.152
T1189196,29346.506
T1189197,41106.914
T1189198,41490.613
T1189199,33042.258
T1189200,26642.385
T1189201,36997.58
T1189202,33783.477
T1189203,30937.309
T1189204,53645.707
T1189205,41478.51
T1189206,30321.066
T1189207,33042.258
T1189208,37110.86
T1189209,54613.117
T1189210,39317.723
T1189211,37214.234
T1189212,55892.617
T1189213,25770.025
T1189214,41702.74
T1189215,53645.707
T1189216,35123.86
T1189217,46411.562
T1189218,36997.58
T1189219,33042.258
T1189220,44513.566
T1189221,36997.58
T1189222,22131.316
T1189223,44052.613
T1189224,34030.45
T1189225,25813.691
T1189226,49546.754
T1189227,18647.385
T1189228,43934.98
T1189229,15232.151
T1189230,81211.445
T1189231,44557.234
T1189232,28429.594
T1189233,36257.73
T1189234,46455.26
T1189235,23626.674
T1189236,53645.707
T1189237,33042.258
T1189238,27769.92
T1189239,31929.455
T1189240,44161.44
T1189241,33731.832
T1189242,46366.8
T1189243,20703.143
T1189244,19935.67
T1189245,43329.445
T1189246,33119.305
T1189247,20372.785
T1189248,37473.918
T1189249,57266.516
T1189250,51049.457
T1189251,19935.67
T1189252,36997.58
T1189253,50572.074
T1189254,46407.027
T1189255,44716.54
T1189256,21068.627
T1189257,27325.06
T1189258,54800.367
T1189259,31347.902
T1189260,34426.242
T1189261,41648.6
T1189262,38529.785
T1189263,44557.234
T1189264,35265.246
T1189265,19935.67
T1189266,77607.69
T1189267,53095.13
T1189268,26051.764
T1189269,32361.293
T1189270,37388.31
T1189271,36098.363
T1189272,31160.973
T1189273,48439.574
T1189274,33042.258
T1189275,53575.75
T1189276,55130.707
T1189277,45491.35
T1189278,34434.65
T1189279,29415.686
T1189280,34489.305
T1189281,20329.12
T1189282,33042.258
T1189283,25701.963
T1189284,51636.77
T1189285,27869.47
T1189286,36230.74
T1189287,33651.875
T1189288,84793.57
T1189289,63558.23
T1189290,24694.531
T1189291,43329.445
T1189292,44557.234
T1189293,39914.54
T1189294,29459.352
T1189295,20372.785
T1189296,47444.875
T1189297,35003.227
T1189298,51508.46
T1189299,32550.105
T1189300,39545.402
T1189301,25813.691
T1189302,33042.258
T1189303,33647.8
T1189304,28429.594
T1189305,19042.338
T1189306,35925.434
T1189307,27763.594
T1189308,30871.373
T1189309,58980.332
T1189310,30194.332
T1189311,51508.46
T1189312,20329.12
T1189313,65263.195
T1189314,57127.555
T1189315,78478.3
T1189316,17472.75
T1189317,41534.28
T1189318,77827.68
T1189319,38686.75
T1189320,33720.727
T1189321,53645.707
T1189322,26144.627
T1189323,27357.06
T1189324,43599.16
T1189325,20715.969
T1189326,33445.12
T1189327,29947.52
T1189328,35925.434
T1189329,44518.74
T1189330,44161.44
T1189331,28429.594
T1189332,35980.69
T1189333,32092.395
T1189334,33042.258
T1189335,36997.58
T1189336,28390.014
T1189337,28429.594
T1189338,24183.717
T1189339,25813.691
T1189340,30277.037
T1189341,40344.887
T1189342,56510.33
T1189343,25813.691
T1189344,32395.7
T1189345,42633.695
T1189346,30640.438
T1189347,32998.59
T1189348,32998.59
T1189349,71026.766
T1189350,28429.594
T1189351,43360.93
T1189352,37131.035
T1189353,38008.63
T1189354,24976.691
T1189355,51508.46
T1189356,47383.87
T1189357,28670.754
T1189358,44893.46
T1189359,87184.16
T1189360,68530.03
T1189361,48951.684
T1189362,22131.316
T1189363,59487.734
T1189364,26144.627
T1189365,34930.527
T1189366,30170.969
T1189367,28271.158
T1189368,33623.19
T1189369,29022.236
T1189370,33042.258
T1189371,22087.65
T1189372,39742.69
T1189373,43329.445
T1189374,28765.953
T1189375,44557.234
T1189376,47092.227
T1189377,37124.266
T1189378,55490.426
T1189379,31652.494
T1189380,40999.195
T1189381,41490.613
T1189382,48347.773
T1189383,33749.72
T1189384,68385.484
T1189385,43329.445
T1189386,32553.967
T1189387,43329.445
T1189388,65330.75
T1189389,43329.445
T1189390,38841.703
T1189391,26547.691
T1189392,26144.627
T1189393,29143.768
T1189394,40115.65
T1189395,33042.258
T1189396,35921.516
T1189397,47070.76
T1189398,29022.236
T1189399,42182.773
T1189400,76203.445
T1189401,53645.707
T1189402,20329.12
T1189403,28429.594
T1189404,32998.59
T1189405,36420.664
T1189406,22131.316
T1189407,24151.611
T1189408,22131.316
T1189409,36997.58
T1189410,29600.926
T1189411,61175.492
T1189412,52352.707
T1189413,57930.727
T1189414,30332.174
T1189415,25813.691
T1189416,51508.46
T1189417,43171.066
T1189418,25770.025
T1189419,37295.406
T1189420,32721.902
T1189421,30931.77
T1189422,20390.182
T1189423,28957.777
T1189424,28429.594
T1189425,28048.287
T1189426,25376.576
T1189427,41534.28
T1189428,46988.746
T1189429,39742.69
T1189430,34820.406
T1189431,40751.598
T1189432,44161.44
T1189433,49653.47
T1189434,54687.773
T1189435,33042.258
T1189436,43221.867
T1189437,35817.855
T1189438,20221.545
T1189439,77500.12
T1189440,52182.45
T1189441,19828.096
T1189442,29308.111
T1189443,43221.867
T1189444,32934.68
T1189445,26916.523
T1189446,32934.68
T1189447,28322.02
T1189448,53538.13
T1189449,27431.844
T1189450,33613.15
T1189451,38579.17
T1189452,30817.357
T1189453,75638.74
T1189454,46964.17
T1189455,24044.037
T1189456,28959.898
T1189457,44449.656
T1189458,41426.703
T1189459,65677.445
T1189460,30063.395
T1189461,17365.176
T1189462,51400.883
T1189463,43221.867
T1189464,34895.65
T1189465,47440.367
T1189466,32891.01
T1189467,28322.02
T1189468,35990.785
T1189469,49248.92
T1189470,28322.02
T1189471,20265.21
T1189472,20221.545
T1189473,27761.896
T1189474,44053.863
T1189475,43025.457
T1189476,25594.389
T1189477,50763.55
T1189478,20282.607
T1189479,34815.098
T1189480,82909.83
T1189481,24869.117
T1189482,29351.777
T1189483,33544.297
T1189484,29238.932
T1189485,31984.82
T1189486,40644.02
T1189487,47608.2
T1189488,45836.613
T1189489,44093.6
T1189490,63450.652
T1189491,32934.68
T1189492,22023.742
T1189493,26037.053
T1189494,32891.01
T1189495,34350.434
T1189496,32253.719
T1189497,38600.023
T1189498,26037.053
T1189499,36675.46
T1189500,24586.957
T1189501,43656.035
T1189502,30797.742
T1189503,61067.914
T1189504,48331.33
T1189505,25944.19
T1189506,25662.451
T1189507,32934.68
T1189508,53468.17
T1189509,54949.93
T1189510,56402.75
T1189511,29156.39
T1189512,55487.418
T1189513,33849.574
T1189514,32817.85
T1189515,32288.125
T1189516,34217.332
T1189517,36890.0
T1189518,43084.547
T1189519,18934.764
T1189520,28401.799
T1189521,44608.96
T1189522,20961.053
T1189523,26809.883
T1189524,44053.863
T1189525,27940.713
T1189526,55533.95
T1189527,31240.328
T1189528,42356.574
T1189529,80363.02
T1189530,34318.664
T1189531,43221.867
T1189532,15124.575
T1189533,36914.438
T1189534,46963.184
T1189535,41375.992
T1189536,67766.23
T1189537,41383.035
T1189538,32934.68
T1189539,26323.697
T1189540,36890.0
T1189541,47822.316
T1189542,33675.9
T1189543,37139.92
T1189544,53538.13
T1189545,30863.852
T1189546,29998.043
T1189547,40444.414
T1189548,47979.953
T1189549,46881.168
T1189550,49999.836
T1189551,36890.0
T1189552,36150.152
T1189553,28322.02
T1189554,54327.773
T1189555,46347.684
T1189556,25662.451
T1189557,23519.1
T1189558,53538.13
T1189559,32934.68
T1189560,26595.64
T1189561,31595.865
T1189562,25706.117
T1189563,44053.863
T1189564,32720.877
T1189565,28914.662
T1189566,36275.223
T1189567,19828.096
T1189568,33011.727
T1189569,39635.113
T1189570,41541.023
T1189571,20265.21
T1189572,47107.59
T1189573,25269.002
T1189574,37366.34
T1189575,29493.352
T1189576,55579.88
T1189577,50227.117
T1189578,29852.53
T1189579,19828.096
T1189580,20776.791
T1189581,20608.395
T1189582,32934.68
T1189583,37003.28
T1189584,38232.668
T1189585,65223.17
T1189586,25706.117
T1189587,32934.68
T1189588,28322.02
T1189589,33540.223
T1189590,49252.18
T1189591,37600.902
T1189592,35817.855
T1189593,27656.02
T1189594,41383.035
T1189595,30279.717
T1189596,58049.67
T1189597,29451.049
T1189598,36141.473
T1189599,51400.883
T1189600,20221.545
T1189601,64567.977
T1189602,28658.379
T1189603,57019.977
T1189604,74705.62
T1189605,39635.113
T1189606,44411.16
T1189607,33220.97
T1189608,35817.855
T1189609,29839.945
T1189610,33817.617
T1189611,26440.117
T1189612,32442.531
T1189613,35157.668
T1189614,44449.656
T1189615,71135.85
T1189616,38791.855
T1189617,28957.658
T1189618,55785.04
T1189619,18539.81
T1189620,25662.451
T1189621,42526.117
T1189622,53538.13
T1189623,41595.16
T1189624,46303.984
T1189625,35344.5
T1189626,32934.68
T1189627,36890.0
T1189628,55070.76
T1189629,28466.242
T1189630,44405.99
T1189631,36890.0
T1189632,28322.02
T1189633,22023.742
T1189634,25706.117
T1189635,43945.035
T1189636,33922.87
T1189637,59380.156
T1189638,48942.746
T1189639,43827.402
T1189640,38422.207
T1189641,32934.68
T1189642,40008.07
T1189643,25706.117
T1189644,33521.7
T1189645,39806.96
T1189646,29904.635
T1189647,28322.02
T1189648,33189.785
T1189649,37003.28
T1189650,40891.617
T1189651,33852.07
T1189652,44449.656
T1189653,50596.61
T1189654,42082.56
T1189655,74933.14
T1189656,41383.035
T1189657,30398.576
T1189658,28278.354
T1189659,32934.68
T1189660,45688.004
T1189661,30532.863
T1189662,28322.02
T1189663,43221.867
T1189664,75969.69
T1189665,24076.143
T1189666,32407.297
T1189667,62822.62
T1189668,32891.01
T1189669,19828.096
T1189670,51400.883
T1189671,22023.742
T1189672,32934.68
T1189673,28322.02
T1189674,28322.02
T1189675,26037.053
T1189676,35873.113
T1189677,32891.01
T1189678,48743.523
T1189679,33642.14
T1189680,43063.49
T1189681,33922.87
T1189682,32934.68
T1189683,46030.473
T1189684,22023.742
T1189685,32690.021
T1189686,30383.178
T1189687,36890.0
T1189688,33675.9
T1189689,32625.46
T1189690,22023.742
T1189691,26277.592
T1189692,69213.16
T1189693,38934.086
T1189694,51400.883
T1189695,37023.457
T1189696,37480.965
T1189697,51526.133
T1189698,50703.336
T1189699,34840.48
T1189700,37225.84
T1189701,32433.748
T1189702,61064.113
T1189703,55382.848
T1189704,28322.02
T1189705,28211.238
T1189706,43736.51
T1189707,20265.21
T1189708,28322.02
T1189709,31898.834
T1189710,28914.662
T1189711,33722.766
T1189712,25706.117
T1189713,31696.824
T1189714,32891.01
T1189715,25706.117
T1189716,35817.855
T1189717,31850.346
T1189718,37736.543
T1189719,36264.688
T1189720,32367.943
T1189721,26037.053
T1189722,43221.867
T1189723,31837.12
T1189724,36149.867
T1189725,28322.02
T1189726,49413.465
T1189727,72167.086
T1189728,25706.117
T1189729,46675.8
T1189730,33939.438
T1189731,44449.656
T1189732,34038.832
T1189733,46266.992
T1189734,25662.451
T1189735,32934.68
T1189736,49545.89
T1189737,46953.92
T1189738,39868.61
